cif,tran_datetime,tran_amount_equal,gap_minutes,target
N1447,2025-09-02 00:07:00,350869.0,98.14,0
N1448,2025-09-02 00:08:00,82451.0,188.35,0
N1449,2025-09-02 00:09:00,14663.0,55.77,0
N1450,2025-09-02 00:10:00,38490.0,74.35,0
N1451,2025-09-02 00:11:00,66895.0,299.53,0
N1452,2025-09-02 00:12:00,329256.0,69.46,0
N1453,2025-09-02 00:13:00,19769.0,736.33,0
N1454,2025-09-02 00:14:00,158902.0,96.11,0
N1455,2025-09-02 00:15:00,242677.0,9.39,0
N1456,2025-09-02 00:16:00,31931.0,115.97,0
N1457,2025-09-02 00:17:00,45365.0,79.93,0
N1458,2025-09-02 00:18:00,21241.0,198.29,0
N1459,2025-09-02 00:19:00,48851.0,107.04,0
N1460,2025-09-02 00:20:00,57723.0,47.54,0
N1461,2025-09-02 00:21:00,115803.0,16.05,0
N1462,2025-09-02 00:22:00,178115.0,44.3,0
N1463,2025-09-02 00:23:00,28336.0,23.32,0
N1464,2025-09-02 00:24:00,8372.0,30.55,0
N1465,2025-09-02 00:25:00,58616.0,98.35,0
N1466,2025-09-02 00:26:00,80301.0,290.01,0
N1467,2025-09-02 00:27:00,76835.0,81.02,0
N1468,2025-09-02 00:28:00,43188.0,16.51,0
N1469,2025-09-02 00:29:00,67829.0,85.17,0
N1470,2025-09-02 00:30:00,272514.0,180.66,0
N1471,2025-09-02 00:31:00,87705.0,29.67,0
N1472,2025-09-02 00:32:00,41218.0,47.75,0
N1473,2025-09-02 00:33:00,36308.0,55.41,0
N1474,2025-09-02 00:34:00,50521.0,24.91,0
N1475,2025-09-02 00:35:00,307657.0,104.41,0
N1476,2025-09-02 00:36:00,49846.0,48.38,0
N1477,2025-09-02 00:37:00,58701.0,83.06,0
N1478,2025-09-02 00:38:00,36964.0,22.48,0
N1479,2025-09-02 00:39:00,179689.0,35.25,0
N1480,2025-09-02 00:40:00,424997.0,112.44,0
N1481,2025-09-02 00:41:00,93959.0,37.61,0
N1482,2025-09-02 00:42:00,65041.0,307.04,0
N1483,2025-09-02 00:43:00,62117.0,36.61,0
N1484,2025-09-02 00:44:00,5518.0,68.35,0
N1485,2025-09-02 00:45:00,126140.0,138.74,0
N1486,2025-09-02 00:46:00,68471.0,13.22,0
N1487,2025-09-02 00:47:00,91890.0,9.39,0
N1488,2025-09-02 00:48:00,29394.0,11.87,0
N1489,2025-09-02 00:49:00,40764.0,192.98,0
N1490,2025-09-02 00:50:00,39695.0,31.44,0
N1491,2025-09-02 00:51:00,166312.0,705.0,0
N1492,2025-09-02 00:52:00,40996.0,31.05,0
N1493,2025-09-02 00:53:00,480537.0,65.66,0
N1494,2025-09-02 00:54:00,92121.0,255.22,0
N1495,2025-09-02 00:55:00,16719.0,405.89,0
N1496,2025-09-02 00:56:00,52652.0,429.02,0
N1497,2025-09-02 00:57:00,31205.0,182.8,0
N1498,2025-09-02 00:58:00,6672.0,152.03,0
N1499,2025-09-02 00:59:00,296402.0,98.74,0
N1500,2025-09-02 01:00:00,120951.0,118.91,0
N1501,2025-09-02 01:01:00,102049.0,31.46,0
N1502,2025-09-02 01:02:00,70644.0,24.09,0
N1503,2025-09-02 01:03:00,15033.0,54.41,0
N1504,2025-09-02 01:04:00,36915.0,46.05,0
N1505,2025-09-02 01:05:00,138938.0,34.7,0
N1506,2025-09-02 01:06:00,20927.0,109.55,0
N1507,2025-09-02 01:07:00,4761.0,141.93,0
N1508,2025-09-02 01:08:00,47710.0,59.64,0
N1509,2025-09-02 01:09:00,51961.0,239.26,0
N1510,2025-09-02 01:10:00,68567.0,17.43,0
N1511,2025-09-02 01:11:00,124060.0,44.99,0
N1512,2025-09-02 01:12:00,113279.0,26.66,0
N1513,2025-09-02 01:13:00,77557.0,8.44,0
N1514,2025-09-02 01:14:00,197903.0,50.27,0
N1515,2025-09-02 01:15:00,13109.0,48.34,0
N1516,2025-09-02 01:16:00,99169.0,248.01,0
N1517,2025-09-02 01:17:00,112032.0,102.6,0
N1518,2025-09-02 01:18:00,17334.0,19.61,0
N1519,2025-09-02 01:19:00,13321.0,348.66,0
N1520,2025-09-02 01:20:00,28398.0,185.13,0
N1521,2025-09-02 01:21:00,30898.0,97.72,0
N1522,2025-09-02 01:22:00,127188.0,43.53,0
N1523,2025-09-02 01:23:00,32385.0,20.92,0
N1524,2025-09-02 01:24:00,25429.0,37.63,0
N1525,2025-09-02 01:25:00,32480.0,162.19,0
N1526,2025-09-02 01:26:00,183255.0,359.45,0
N1527,2025-09-02 01:27:00,60660.0,255.51,0
N1528,2025-09-02 01:28:00,50049.0,33.49,0
N1529,2025-09-02 01:29:00,53637.0,17.82,0
N1530,2025-09-02 01:30:00,217959.0,62.86,0
N1531,2025-09-02 01:31:00,28306.0,9.31,0
N1532,2025-09-02 01:32:00,223130.0,75.43,0
N1533,2025-09-02 01:33:00,73902.0,47.11,0
N1534,2025-09-02 01:34:00,51000.0,34.26,0
N1535,2025-09-02 01:35:00,730074.0,11.08,0
N1536,2025-09-02 01:36:00,20834.0,91.25,0
N1537,2025-09-02 01:37:00,42037.0,32.05,0
N1538,2025-09-02 01:38:00,17458.0,16.95,0
N1539,2025-09-02 01:39:00,155199.0,3.09,0
N1540,2025-09-02 01:40:00,324224.0,53.12,0
N1541,2025-09-02 01:41:00,318037.0,321.26,0
N1542,2025-09-02 01:42:00,203607.0,287.51,0
N1543,2025-09-02 01:43:00,49138.0,34.57,0
N1544,2025-09-02 01:44:00,41554.0,29.9,0
N1545,2025-09-02 01:45:00,11258.0,87.25,0
N1546,2025-09-02 01:46:00,458572.0,20.12,0
N1547,2025-09-02 01:47:00,95700.0,73.83,0
N1548,2025-09-02 01:48:00,36609.0,117.46,0
N1549,2025-09-02 01:49:00,225947.0,186.22,0
N1550,2025-09-02 01:50:00,22635.0,49.39,0
N1551,2025-09-02 01:51:00,89915.0,44.54,0
N1552,2025-09-02 01:52:00,50381.0,22.69,0
N1553,2025-09-02 01:53:00,113400.0,23.88,0
N1554,2025-09-02 01:54:00,56186.0,43.53,0
N1555,2025-09-02 01:55:00,14032.0,78.84,0
N1556,2025-09-02 01:56:00,64575.0,136.13,0
N1557,2025-09-02 01:57:00,170905.0,24.45,0
N1558,2025-09-02 01:58:00,58150.0,242.91,0
N1559,2025-09-02 01:59:00,129977.0,41.63,0
N1560,2025-09-02 02:00:00,21046.0,53.44,0
N1561,2025-09-02 02:01:00,58322.0,25.86,0
N1562,2025-09-02 02:02:00,32064.0,4.83,0
N1563,2025-09-02 02:03:00,126371.0,132.16,0
N1564,2025-09-02 02:04:00,61790.0,114.07,0
N1565,2025-09-02 02:05:00,119381.0,41.21,0
N1566,2025-09-02 02:06:00,177675.0,58.38,0
N1567,2025-09-02 02:07:00,119565.0,91.46,0
N1568,2025-09-02 02:08:00,78678.0,11.44,0
N1569,2025-09-02 02:09:00,22066.0,32.17,0
N1570,2025-09-02 02:10:00,59708.0,120.82,0
N1571,2025-09-02 02:11:00,35133.0,15.58,0
N1572,2025-09-02 02:12:00,42444.0,73.23,0
N1573,2025-09-02 02:13:00,41170.0,14.06,0
N1574,2025-09-02 02:14:00,22473.0,87.05,0
N1575,2025-09-02 02:15:00,8456.0,52.69,0
N1576,2025-09-02 02:16:00,30695.0,10.86,0
N1577,2025-09-02 02:17:00,72648.0,174.99,0
N1578,2025-09-02 02:18:00,15550.0,26.19,0
N1579,2025-09-02 02:19:00,60821.0,24.28,0
N1580,2025-09-02 02:20:00,400420.0,66.72,0
N1581,2025-09-02 02:21:00,166551.0,172.2,0
N1582,2025-09-02 02:22:00,309756.0,19.77,0
N1583,2025-09-02 02:23:00,88533.0,58.07,0
N1584,2025-09-02 02:24:00,192434.0,83.83,0
N1585,2025-09-02 02:25:00,29029.0,109.19,0
N1586,2025-09-02 02:26:00,31434.0,65.13,0
N1587,2025-09-02 02:27:00,3869.0,37.83,0
N1588,2025-09-02 02:28:00,196054.0,23.86,0
N1589,2025-09-02 02:29:00,279379.0,59.51,0
N1590,2025-09-02 02:30:00,34435.0,18.69,0
N1591,2025-09-02 02:31:00,46446.0,2.94,0
N1592,2025-09-02 02:32:00,28174.0,84.48,0
N1593,2025-09-02 02:33:00,87786.0,134.82,0
N1594,2025-09-02 02:34:00,184413.0,5.14,0
N1595,2025-09-02 02:35:00,10480.0,19.89,0
N1596,2025-09-02 02:36:00,90169.0,101.41,0
N1597,2025-09-02 02:37:00,45403.0,427.3,0
N1598,2025-09-02 02:38:00,67063.0,55.75,0
N1599,2025-09-02 02:39:00,94750.0,26.36,0
N1600,2025-09-02 02:40:00,49603.0,45.47,0
N1601,2025-09-02 02:41:00,53982.0,215.91,0
N1602,2025-09-02 02:42:00,48345.0,28.62,0
N1603,2025-09-02 02:43:00,157995.0,24.55,0
N1604,2025-09-02 02:44:00,91013.0,33.69,0
N1605,2025-09-02 02:45:00,74651.0,21.05,0
N1606,2025-09-02 02:46:00,16799.0,61.72,0
N1607,2025-09-02 02:47:00,41004.0,277.18,0
N1608,2025-09-02 02:48:00,147071.0,75.42,0
N1609,2025-09-02 02:49:00,62174.0,42.42,0
N1610,2025-09-02 02:50:00,115790.0,40.78,0
N1611,2025-09-02 02:51:00,350288.0,11.44,0
N1612,2025-09-02 02:52:00,169161.0,132.04,0
N1613,2025-09-02 02:53:00,65720.0,50.51,0
N1614,2025-09-02 02:54:00,35919.0,45.58,0
N1615,2025-09-02 02:55:00,4659.0,1330.23,0
N1616,2025-09-02 02:56:00,50595.0,73.61,0
N1617,2025-09-02 02:57:00,43217.0,25.74,0
N1618,2025-09-02 02:58:00,88465.0,35.65,0
N1619,2025-09-02 02:59:00,51333.0,172.16,0
N1620,2025-09-02 03:00:00,43461.0,61.15,0
N1621,2025-09-02 03:01:00,10103.0,12.96,0
N1622,2025-09-02 03:02:00,23389.0,136.9,0
N1623,2025-09-02 03:03:00,96438.0,27.99,0
N1624,2025-09-02 03:04:00,333003.0,355.42,0
N1625,2025-09-02 03:05:00,54311.0,160.78,0
N1626,2025-09-02 03:06:00,83101.0,34.91,0
N1627,2025-09-02 03:07:00,155201.0,196.57,0
N1628,2025-09-02 03:08:00,26612.0,58.43,0
N1629,2025-09-02 03:09:00,86406.0,128.1,0
N1630,2025-09-02 03:10:00,28553.0,88.65,0
N1631,2025-09-02 03:11:00,142176.0,23.42,0
N1632,2025-09-02 03:12:00,69661.0,28.69,0
N1633,2025-09-02 03:13:00,80697.0,152.93,0
N1634,2025-09-02 03:14:00,27375.0,39.06,0
N1635,2025-09-02 03:15:00,121423.0,36.46,0
N1636,2025-09-02 03:16:00,481525.0,21.01,0
N1637,2025-09-02 03:17:00,21853.0,83.4,0
N1638,2025-09-02 03:18:00,42627.0,429.46,0
N1639,2025-09-02 03:19:00,75479.0,18.77,0
N1640,2025-09-02 03:20:00,131453.0,55.94,0
N1641,2025-09-02 03:21:00,34216.0,224.13,0
N1642,2025-09-02 03:22:00,3523.0,50.42,0
N1643,2025-09-02 03:23:00,233092.0,85.83,0
N1644,2025-09-02 03:24:00,128092.0,18.87,0
N1645,2025-09-02 03:25:00,10478.0,83.79,0
N1646,2025-09-02 03:26:00,32612.0,45.28,0
N1647,2025-09-02 03:27:00,287271.0,146.31,0
N1648,2025-09-02 03:28:00,254688.0,179.0,0
N1649,2025-09-02 03:29:00,153068.0,727.46,0
N1650,2025-09-02 03:30:00,50206.0,97.48,0
N1651,2025-09-02 03:31:00,65055.0,75.63,0
N1652,2025-09-02 03:32:00,52527.0,66.31,0
N1653,2025-09-02 03:33:00,185024.0,38.35,0
N1654,2025-09-02 03:34:00,24938.0,76.59,0
N1655,2025-09-02 03:35:00,26748.0,40.63,0
N1656,2025-09-02 03:36:00,164436.0,64.62,0
N1657,2025-09-02 03:37:00,57276.0,203.89,0
N1658,2025-09-02 03:38:00,237629.0,19.95,0
N1659,2025-09-02 03:39:00,30592.0,170.7,0
N1660,2025-09-02 03:40:00,56683.0,203.8,0
N1661,2025-09-02 03:41:00,23803.0,48.52,0
N1662,2025-09-02 03:42:00,60317.0,6.54,0
N1663,2025-09-02 03:43:00,13649.0,29.73,0
N1664,2025-09-02 03:44:00,36767.0,199.74,0
N1665,2025-09-02 03:45:00,14239.0,53.36,0
N1666,2025-09-02 03:46:00,119841.0,20.1,0
N1667,2025-09-02 03:47:00,122589.0,32.96,0
N1668,2025-09-02 03:48:00,10612.0,126.55,0
N1669,2025-09-02 03:49:00,227268.0,94.32,0
N1670,2025-09-02 03:50:00,727533.0,42.99,0
N1671,2025-09-02 03:51:00,62693.0,37.83,0
N1672,2025-09-02 03:52:00,31536.0,36.9,0
N1673,2025-09-02 03:53:00,1008859.0,21.71,0
N1674,2025-09-02 03:54:00,16011.0,274.62,0
N1675,2025-09-02 03:55:00,61090.0,39.55,0
N1676,2025-09-02 03:56:00,71655.0,184.41,0
N1677,2025-09-02 03:57:00,229842.0,249.96,0
N1678,2025-09-02 03:58:00,85797.0,148.16,0
N1679,2025-09-02 03:59:00,36365.0,35.46,0
N1680,2025-09-02 04:00:00,23128.0,81.76,0
N1681,2025-09-02 04:01:00,42539.0,53.29,0
N1682,2025-09-02 04:02:00,21874.0,22.12,0
N1683,2025-09-02 04:03:00,62807.0,75.52,0
N1684,2025-09-02 04:04:00,34057.0,16.79,0
N1685,2025-09-02 04:05:00,13440.0,179.05,0
N1686,2025-09-02 04:06:00,210059.0,34.31,0
N1687,2025-09-02 04:07:00,36400.0,66.76,0
N1688,2025-09-02 04:08:00,16846.0,72.48,0
N1689,2025-09-02 04:09:00,50602.0,42.14,0
N1690,2025-09-02 04:10:00,64111.0,98.17,0
N1691,2025-09-02 04:11:00,10441.0,33.96,0
N1692,2025-09-02 04:12:00,83420.0,130.49,0
N1693,2025-09-02 04:13:00,21012.0,14.21,0
N1694,2025-09-02 04:14:00,331383.0,61.95,0
N1695,2025-09-02 04:15:00,101110.0,379.53,0
N1696,2025-09-02 04:16:00,40139.0,20.08,0
N1697,2025-09-02 04:17:00,28420.0,27.72,0
N1698,2025-09-02 04:18:00,53908.0,91.28,0
N1699,2025-09-02 04:19:00,110502.0,65.34,0
N1700,2025-09-02 04:20:00,58367.0,77.53,0
N1701,2025-09-02 04:21:00,48187.0,89.05,0
N1702,2025-09-02 04:22:00,63473.0,103.0,0
N1703,2025-09-02 04:23:00,32733.0,165.62,0
N1704,2025-09-02 04:24:00,42480.0,82.25,0
N1705,2025-09-02 04:25:00,7437.0,42.89,0
N1706,2025-09-02 04:26:00,158534.0,106.97,0
N1707,2025-09-02 04:27:00,80725.0,364.99,0
N1708,2025-09-02 04:28:00,27627.0,47.82,0
N1709,2025-09-02 04:29:00,399806.0,20.6,0
N1710,2025-09-02 04:30:00,65318.0,165.19,0
N1711,2025-09-02 04:31:00,21245.0,48.41,0
N1712,2025-09-02 04:32:00,141031.0,6.22,0
N1713,2025-09-02 04:33:00,89148.0,127.41,0
N1714,2025-09-02 04:34:00,88839.0,31.97,0
N1715,2025-09-02 04:35:00,39114.0,49.87,0
N1716,2025-09-02 04:36:00,93948.0,76.09,0
N1717,2025-09-02 04:37:00,46085.0,66.06,0
N1718,2025-09-02 04:38:00,104395.0,110.99,0
N1719,2025-09-02 04:39:00,8911.0,35.32,0
N1720,2025-09-02 04:40:00,38798.0,91.2,0
N1721,2025-09-02 04:41:00,335090.0,42.12,0
N1722,2025-09-02 04:42:00,27804.0,114.3,0
N1723,2025-09-02 04:43:00,32734.0,101.02,0
N1724,2025-09-02 04:44:00,38255.0,21.43,0
N1725,2025-09-02 04:45:00,17769.0,161.74,0
N1726,2025-09-02 04:46:00,6580.0,31.95,0
N1727,2025-09-02 04:47:00,47544.0,122.49,0
N1728,2025-09-02 04:48:00,68587.0,78.83,0
N1729,2025-09-02 04:49:00,56812.0,343.16,0
N1730,2025-09-02 04:50:00,51799.0,43.66,0
N1731,2025-09-02 04:51:00,62507.0,38.5,0
N1732,2025-09-02 04:52:00,166515.0,53.55,0
N1733,2025-09-02 04:53:00,49491.0,40.32,0
N1734,2025-09-02 04:54:00,33722.0,121.5,0
N1735,2025-09-02 04:55:00,45201.0,10.84,0
N1736,2025-09-02 04:56:00,106868.0,19.04,0
N1737,2025-09-02 04:57:00,245739.0,18.77,0
N1738,2025-09-02 04:58:00,31948.0,141.22,0
N1739,2025-09-02 04:59:00,66101.0,302.06,0
N1740,2025-09-02 05:00:00,83982.0,49.18,0
N1741,2025-09-02 05:01:00,22191.0,46.12,0
N1742,2025-09-02 05:02:00,61109.0,58.56,0
N1743,2025-09-02 05:03:00,13826.0,174.49,0
N1744,2025-09-02 05:04:00,10208.0,21.6,0
N1745,2025-09-02 05:05:00,86400.0,69.29,0
N1746,2025-09-02 05:06:00,40787.0,144.78,0
N1747,2025-09-02 05:07:00,73297.0,90.12,0
N1748,2025-09-02 05:08:00,58812.0,66.0,0
N1749,2025-09-02 05:09:00,22552.0,148.57,0
N1750,2025-09-02 05:10:00,57225.0,3.66,0
N1751,2025-09-02 05:11:00,17447.0,107.54,0
N1752,2025-09-02 05:12:00,240620.0,28.39,0
N1753,2025-09-02 05:13:00,15429.0,8.75,0
N1754,2025-09-02 05:14:00,49228.0,91.03,0
N1755,2025-09-02 05:15:00,21115.0,215.65,0
N1756,2025-09-02 05:16:00,105918.0,47.59,0
N1757,2025-09-02 05:17:00,42983.0,141.58,0
N1758,2025-09-02 05:18:00,35644.0,273.77,0
N1759,2025-09-02 05:19:00,140534.0,203.35,0
N1760,2025-09-02 05:20:00,61662.0,281.45,0
N1761,2025-09-02 05:21:00,100373.0,114.68,0
N1762,2025-09-02 05:22:00,22442.0,58.88,0
N1763,2025-09-02 05:23:00,14694.0,11.0,0
N1764,2025-09-02 05:24:00,66650.0,42.69,0
N1765,2025-09-02 05:25:00,43528.0,23.49,0
N1766,2025-09-02 05:26:00,112020.0,478.64,0
N1767,2025-09-02 05:27:00,55276.0,45.79,0
N1768,2025-09-02 05:28:00,73503.0,61.76,0
N1769,2025-09-02 05:29:00,11809.0,94.77,0
N1770,2025-09-02 05:30:00,395710.0,57.03,0
N1771,2025-09-02 05:31:00,50805.0,297.39,0
N1772,2025-09-02 05:32:00,120281.0,29.29,0
N1773,2025-09-02 05:33:00,25950.0,66.33,0
N1774,2025-09-02 05:34:00,81472.0,25.99,0
N1775,2025-09-02 05:35:00,16271.0,14.58,0
N1776,2025-09-02 05:36:00,94096.0,29.61,0
N1777,2025-09-02 05:37:00,41941.0,52.61,0
N1778,2025-09-02 05:38:00,61648.0,35.54,0
N1779,2025-09-02 05:39:00,120328.0,27.32,0
N1780,2025-09-02 05:40:00,17456.0,13.38,0
N1781,2025-09-02 05:41:00,30197.0,50.24,0
N1782,2025-09-02 05:42:00,94592.0,12.13,0
N1783,2025-09-02 05:43:00,488074.0,116.75,0
N1784,2025-09-02 05:44:00,52152.0,59.29,0
N1785,2025-09-02 05:45:00,108135.0,12.71,0
N1786,2025-09-02 05:46:00,53800.0,40.08,0
N1787,2025-09-02 05:47:00,417586.0,25.73,0
N1788,2025-09-02 05:48:00,10434.0,75.13,0
N1789,2025-09-02 05:49:00,65816.0,208.61,0
N1790,2025-09-02 05:50:00,11784.0,8.37,0
N1791,2025-09-02 05:51:00,4883.0,61.25,0
N1792,2025-09-02 05:52:00,80617.0,46.52,0
N1793,2025-09-02 05:53:00,68837.0,106.84,0
N1794,2025-09-02 05:54:00,45034.0,67.57,0
N1795,2025-09-02 05:55:00,53842.0,25.74,0
N1796,2025-09-02 05:56:00,1326825.0,39.68,0
N1797,2025-09-02 05:57:00,46250.0,24.63,0
N1798,2025-09-02 05:58:00,99720.0,160.13,0
N1799,2025-09-02 05:59:00,31277.0,55.77,0
N1800,2025-09-02 06:00:00,80437.0,365.47,0
N1801,2025-09-02 06:01:00,47182.0,51.38,0
N1802,2025-09-02 06:02:00,39715.0,26.89,0
N1803,2025-09-02 06:03:00,369128.0,12.02,0
N1804,2025-09-02 06:04:00,194305.0,9.0,0
N1805,2025-09-02 06:05:00,68648.0,11.2,0
N1806,2025-09-02 06:06:00,5978.0,71.32,0
N1807,2025-09-02 06:07:00,41731.0,90.81,0
N1808,2025-09-02 06:08:00,893613.0,11.23,0
N1809,2025-09-02 06:09:00,47541.0,133.63,0
N1810,2025-09-02 06:10:00,180452.0,33.68,0
N1811,2025-09-02 06:11:00,253202.0,63.23,0
N1812,2025-09-02 06:12:00,74531.0,273.75,0
N1813,2025-09-02 06:13:00,25801.0,133.87,0
N1814,2025-09-02 06:14:00,5243.0,41.74,0
N1815,2025-09-02 06:15:00,118677.0,22.39,0
N1816,2025-09-02 06:16:00,26509.0,6.35,0
N1817,2025-09-02 06:17:00,71407.0,26.6,0
N1818,2025-09-02 06:18:00,17157.0,44.21,0
N1819,2025-09-02 06:19:00,45925.0,20.34,0
N1820,2025-09-02 06:20:00,61927.0,47.88,0
N1821,2025-09-02 06:21:00,78323.0,58.96,0
N1822,2025-09-02 06:22:00,19637.0,43.6,0
N1823,2025-09-02 06:23:00,198176.0,28.5,0
N1824,2025-09-02 06:24:00,32962.0,64.63,0
N1825,2025-09-02 06:25:00,11221.0,84.94,0
N1826,2025-09-02 06:26:00,53690.0,18.35,0
N1827,2025-09-02 06:27:00,61968.0,223.84,0
N1828,2025-09-02 06:28:00,70304.0,49.47,0
N1829,2025-09-02 06:29:00,233779.0,55.64,0
N1830,2025-09-02 06:30:00,47266.0,110.85,0
N1831,2025-09-02 06:31:00,53124.0,68.94,0
N1832,2025-09-02 06:32:00,19867.0,141.62,0
N1833,2025-09-02 06:33:00,136019.0,72.76,0
N1834,2025-09-02 06:34:00,71992.0,29.59,0
N1835,2025-09-02 06:35:00,39339.0,78.37,0
N1836,2025-09-02 06:36:00,8914.0,17.4,0
N1837,2025-09-02 06:37:00,253828.0,60.86,0
N1838,2025-09-02 06:38:00,17541.0,52.81,0
N1839,2025-09-02 06:39:00,33147.0,44.34,0
N1840,2025-09-02 06:40:00,85677.0,48.01,0
N1841,2025-09-02 06:41:00,18096.0,8.32,0
N1842,2025-09-02 06:42:00,13447.0,31.54,0
N1843,2025-09-02 06:43:00,7158.0,59.91,0
N1844,2025-09-02 06:44:00,123130.0,64.06,0
N1845,2025-09-02 06:45:00,34711.0,19.54,0
N1846,2025-09-02 06:46:00,1118244.0,193.58,0
N1847,2025-09-02 06:47:00,22151.0,22.96,0
N1848,2025-09-02 06:48:00,23826.0,143.95,0
N1849,2025-09-02 06:49:00,34017.0,83.7,0
N1850,2025-09-02 06:50:00,76354.0,28.61,0
N1851,2025-09-02 06:51:00,37414.0,322.24,0
N1852,2025-09-02 06:52:00,110452.0,16.55,0
N1853,2025-09-02 06:53:00,22503.0,136.89,0
N1854,2025-09-02 06:54:00,15039.0,148.5,0
N1855,2025-09-02 06:55:00,9915.0,27.92,0
N1856,2025-09-02 06:56:00,6480.0,219.74,0
N1857,2025-09-02 06:57:00,35665.0,42.52,0
N1858,2025-09-02 06:58:00,44312.0,72.87,0
N1859,2025-09-02 06:59:00,31843.0,70.83,0
N1860,2025-09-02 07:00:00,207608.0,47.74,0
N1861,2025-09-02 07:01:00,204440.0,122.83,0
N1862,2025-09-02 07:02:00,42839.0,120.72,0
N1863,2025-09-02 07:03:00,9957.0,9.5,0
N1864,2025-09-02 07:04:00,33972.0,201.21,0
N1865,2025-09-02 07:05:00,32865.0,10.36,0
N1866,2025-09-02 07:06:00,31035.0,153.32,0
N1867,2025-09-02 07:07:00,29801.0,168.46,0
N1868,2025-09-02 07:08:00,31149.0,18.34,0
N1869,2025-09-02 07:09:00,40679.0,36.2,0
N1870,2025-09-02 07:10:00,31712.0,18.07,0
N1871,2025-09-02 07:11:00,73742.0,44.04,0
N1872,2025-09-02 07:12:00,85851.0,40.12,0
N1873,2025-09-02 07:13:00,24085.0,119.06,0
N1874,2025-09-02 07:14:00,213430.0,202.41,0
N1875,2025-09-02 07:15:00,22470.0,220.45,0
N1876,2025-09-02 07:16:00,11875.0,31.12,0
N1877,2025-09-02 07:17:00,87621.0,44.29,0
N1878,2025-09-02 07:18:00,26439.0,10.14,0
N1879,2025-09-02 07:19:00,82561.0,24.39,0
N1880,2025-09-02 07:20:00,5412.0,143.29,0
N1881,2025-09-02 07:21:00,240977.0,274.67,0
N1882,2025-09-02 07:22:00,117277.0,15.89,0
N1883,2025-09-02 07:23:00,13353.0,30.19,0
N1884,2025-09-02 07:24:00,13646.0,53.18,0
N1885,2025-09-02 07:25:00,318783.0,72.25,0
N1886,2025-09-02 07:26:00,28642.0,24.3,0
N1887,2025-09-02 07:27:00,25999.0,83.43,0
N1888,2025-09-02 07:28:00,6210.0,33.99,0
N1889,2025-09-02 07:29:00,42160.0,53.81,0
N1890,2025-09-02 07:30:00,47681.0,94.28,0
N1891,2025-09-02 07:31:00,122454.0,54.95,0
N1892,2025-09-02 07:32:00,14778.0,35.29,0
N1893,2025-09-02 07:33:00,13091.0,48.93,0
N1894,2025-09-02 07:34:00,93992.0,49.98,0
N1895,2025-09-02 07:35:00,163854.0,37.71,0
N1896,2025-09-02 07:36:00,12442.0,42.15,0
N1897,2025-09-02 07:37:00,176577.0,270.06,0
N1898,2025-09-02 07:38:00,62165.0,95.67,0
N1899,2025-09-02 07:39:00,178404.0,40.63,0
N1900,2025-09-02 07:40:00,55814.0,109.61,0
N1901,2025-09-02 07:41:00,4806.0,39.1,0
N1902,2025-09-02 07:42:00,51433.0,176.47,0
N1903,2025-09-02 07:43:00,172844.0,79.02,0
N1904,2025-09-02 07:44:00,24496.0,49.04,0
N1905,2025-09-02 07:45:00,40621.0,85.43,0
N1906,2025-09-02 07:46:00,50205.0,11.35,0
N1907,2025-09-02 07:47:00,3296.0,17.69,0
N1908,2025-09-02 07:48:00,318490.0,16.54,0
N1909,2025-09-02 07:49:00,24310.0,62.99,0
N1910,2025-09-02 07:50:00,99284.0,308.74,0
N1911,2025-09-02 07:51:00,54902.0,508.42,0
N1912,2025-09-02 07:52:00,210580.0,103.34,0
N1913,2025-09-02 07:53:00,89864.0,90.09,0
N1914,2025-09-02 07:54:00,47338.0,9.02,0
N1915,2025-09-02 07:55:00,24501.0,31.73,0
N1916,2025-09-02 07:56:00,132966.0,24.83,0
N1917,2025-09-02 07:57:00,9196.0,29.35,0
N1918,2025-09-02 07:58:00,114221.0,46.15,0
N1919,2025-09-02 07:59:00,19949.0,34.05,0
N1920,2025-09-02 08:00:00,209459.0,7.54,0
N1921,2025-09-02 08:01:00,70354.0,115.34,0
N1922,2025-09-02 08:02:00,114019.0,18.68,0
N1923,2025-09-02 08:03:00,64990.0,69.36,0
N1924,2025-09-02 08:04:00,10380.0,434.45,0
N1925,2025-09-02 08:05:00,25318.0,21.77,0
N1926,2025-09-02 08:06:00,117288.0,4.35,0
N1927,2025-09-02 08:07:00,70732.0,41.02,0
N1928,2025-09-02 08:08:00,195046.0,164.18,0
N1929,2025-09-02 08:09:00,89615.0,386.97,0
N1930,2025-09-02 08:10:00,22772.0,15.97,0
N1931,2025-09-02 08:11:00,27009.0,89.72,0
N1932,2025-09-02 08:12:00,66364.0,34.28,0
N1933,2025-09-02 08:13:00,5919.0,49.11,0
N1934,2025-09-02 08:14:00,319158.0,768.43,0
N1935,2025-09-02 08:15:00,93130.0,12.15,0
N1936,2025-09-02 08:16:00,204237.0,70.37,0
N1937,2025-09-02 08:17:00,12325.0,87.16,0
N1938,2025-09-02 08:18:00,207849.0,161.71,0
N1939,2025-09-02 08:19:00,557657.0,60.22,0
N1940,2025-09-02 08:20:00,15980.0,74.3,0
N1941,2025-09-02 08:21:00,129496.0,36.91,0
N1942,2025-09-02 08:22:00,59941.0,71.46,0
N1943,2025-09-02 08:23:00,12779.0,38.74,0
N1944,2025-09-02 08:24:00,98016.0,101.65,0
