cif,tran_datetime,tran_amount_equal,gap_minutes,target
N1262,2025-09-01 21:02:00,293668.0,12.18,0
N1263,2025-09-01 21:03:00,121796.0,112.38,0
N1264,2025-09-01 21:04:00,153196.0,53.98,0
N1265,2025-09-01 21:05:00,91969.0,36.35,0
N1266,2025-09-01 21:06:00,112021.0,21.76,0
N1267,2025-09-01 21:07:00,483040.0,44.32,0
N1268,2025-09-01 21:08:00,523756.0,6.46,0
N1269,2025-09-01 21:09:00,2114070.0,3.02,0
N1270,2025-09-01 21:10:00,54128.0,12.7,0
N1271,2025-09-01 21:11:00,495405.0,38.3,0
N1272,2025-09-01 21:12:00,186299.0,22.86,0
N1273,2025-09-01 21:13:00,250766.0,67.81,0
N1274,2025-09-01 21:14:00,94679.0,30.62,0
N1275,2025-09-01 21:15:00,336427.0,21.2,0
N1276,2025-09-01 21:16:00,70835.0,98.79,0
N1277,2025-09-01 21:17:00,604690.0,78.17,0
N1278,2025-09-01 21:18:00,52687.0,17.86,0
N1279,2025-09-01 21:19:00,107006.0,5.35,0
N1280,2025-09-01 21:20:00,152553.0,6.76,0
N1281,2025-09-01 21:21:00,46929.0,16.55,0
N1282,2025-09-01 21:22:00,368724.0,12.93,0
N1283,2025-09-01 21:23:00,730431.0,146.84,0
N1284,2025-09-01 21:24:00,256752.0,2.67,0
N1285,2025-09-01 21:25:00,71200.0,18.59,0
N1286,2025-09-01 21:26:00,38556.0,5.59,0
N1287,2025-09-01 21:27:00,1800470.0,23.11,0
N1288,2025-09-01 21:28:00,3250687.0,31.78,0
N1289,2025-09-01 21:29:00,439240.0,12.36,0
N1290,2025-09-01 21:30:00,460044.0,37.96,0
N1291,2025-09-01 21:31:00,357430.0,15.83,0
N1292,2025-09-01 21:32:00,79778.0,16.2,0
N1293,2025-09-01 21:33:00,220743.0,12.16,0
N1294,2025-09-01 21:34:00,118033.0,43.86,0
N1295,2025-09-01 21:35:00,184590.0,23.72,0
N1296,2025-09-01 21:36:00,1411856.0,132.67,0
N1297,2025-09-01 21:37:00,99083.0,92.21,0
N1298,2025-09-01 21:38:00,85363.0,39.04,0
N1299,2025-09-01 21:39:00,45807.0,1.5,0
N1300,2025-09-01 21:40:00,196362.0,3.38,0
N1301,2025-09-01 21:41:00,85342.0,65.6,0
N1302,2025-09-01 21:42:00,30280.0,11.35,0
N1303,2025-09-01 21:43:00,103467.0,26.62,0
N1304,2025-09-01 21:44:00,153687.0,9.43,0
N1305,2025-09-01 21:45:00,172963.0,37.39,0
N1306,2025-09-01 21:46:00,137833.0,63.41,0
N1307,2025-09-01 21:47:00,76481.0,4.7,0
N1308,2025-09-01 21:48:00,181086.0,7.57,0
N1309,2025-09-01 21:49:00,178354.0,2.73,0
N1310,2025-09-01 21:50:00,61600.0,26.58,0
N1311,2025-09-01 21:51:00,178353.0,2.72,0
N1312,2025-09-01 21:52:00,345975.0,12.94,0
N1313,2025-09-01 21:53:00,83739.0,37.47,0
N1314,2025-09-01 21:54:00,87650.0,237.39,0
N1315,2025-09-01 21:55:00,89850.0,31.25,0
N1316,2025-09-01 21:56:00,343078.0,90.33,0
N1317,2025-09-01 21:57:00,30293.0,27.41,0
N1318,2025-09-01 21:58:00,148954.0,29.11,0
N1319,2025-09-01 21:59:00,36741.0,15.59,0
N1320,2025-09-01 22:00:00,261619.0,12.68,0
N1321,2025-09-01 22:01:00,143378.0,82.21,0
N1322,2025-09-01 22:02:00,461003.0,31.49,0
N1323,2025-09-01 22:03:00,76460.0,30.07,0
N1324,2025-09-01 22:04:00,395703.0,9.68,0
N1325,2025-09-01 22:05:00,85317.0,13.28,0
N1326,2025-09-01 22:06:00,87014.0,240.08,0
N1327,2025-09-01 22:07:00,73439.0,18.52,0
N1328,2025-09-01 22:08:00,114663.0,98.63,0
N1329,2025-09-01 22:09:00,149676.0,10.76,0
N1330,2025-09-01 22:10:00,59820.0,52.55,0
N1331,2025-09-01 22:11:00,99703.0,28.44,0
N1332,2025-09-01 22:12:00,406379.0,12.37,0
N1333,2025-09-01 22:13:00,171332.0,43.74,0
N1334,2025-09-01 22:14:00,633668.0,3.15,0
N1335,2025-09-01 22:15:00,285567.0,40.03,0
N1336,2025-09-01 22:16:00,224038.0,51.64,0
N1337,2025-09-01 22:17:00,170466.0,27.87,0
N1338,2025-09-01 22:18:00,324307.0,96.84,0
N1339,2025-09-01 22:19:00,170619.0,18.51,0
N1340,2025-09-01 22:20:00,250089.0,16.79,0
N1341,2025-09-01 22:21:00,314953.0,30.75,0
N1342,2025-09-01 22:22:00,79833.0,56.9,0
N1343,2025-09-01 22:23:00,1138263.0,39.8,0
N1344,2025-09-01 22:24:00,324299.0,15.3,0
N1345,2025-09-01 22:25:00,42484.0,6.08,0
N1346,2025-09-01 22:26:00,648423.0,44.53,0
N1347,2025-09-01 22:27:00,51478.0,7.79,0
N1348,2025-09-01 22:28:00,411386.0,7.52,0
N1349,2025-09-01 22:29:00,48327.0,9.16,0
N1350,2025-09-01 22:30:00,45197.0,21.53,0
N1351,2025-09-01 22:31:00,176907.0,7.72,0
N1352,2025-09-01 22:32:00,639586.0,5.14,0
N1353,2025-09-01 22:33:00,176096.0,9.11,0
N1354,2025-09-01 22:34:00,101106.0,16.12,0
N1355,2025-09-01 22:35:00,51811.0,34.64,0
N1356,2025-09-01 22:36:00,509437.0,21.77,0
N1357,2025-09-01 22:37:00,269173.0,5.49,0
N1358,2025-09-01 22:38:00,94723.0,26.43,0
N1359,2025-09-01 22:39:00,139330.0,29.59,0
N1360,2025-09-01 22:40:00,541683.0,11.64,0
N1361,2025-09-01 22:41:00,677380.0,7.73,0
N1362,2025-09-01 22:42:00,277499.0,7.72,0
N1363,2025-09-01 22:43:00,152201.0,10.61,0
N1364,2025-09-01 22:44:00,87962.0,286.31,0
N1365,2025-09-01 22:45:00,85578.0,6.91,0
N1366,2025-09-01 22:46:00,869181.0,27.64,0
N1367,2025-09-01 22:47:00,191416.0,8.53,0
N1368,2025-09-01 22:48:00,224674.0,10.94,0
N1369,2025-09-01 22:49:00,928826.0,8.61,0
N1370,2025-09-01 22:50:00,22548.0,52.53,0
N1371,2025-09-01 22:51:00,1114145.0,31.66,0
N1372,2025-09-01 22:52:00,63629.0,17.2,0
N1373,2025-09-01 22:53:00,39612.0,36.73,0
N1374,2025-09-01 22:54:00,47024.0,49.02,0
N1375,2025-09-01 22:55:00,36908.0,7.24,0
N1376,2025-09-01 22:56:00,379285.0,38.73,0
N1377,2025-09-01 22:57:00,296297.0,8.49,0
N1378,2025-09-01 22:58:00,454726.0,54.9,0
N1379,2025-09-01 22:59:00,57097.0,48.82,0
N1380,2025-09-01 23:00:00,288862.0,32.6,0
N1381,2025-09-01 23:01:00,232378.0,15.61,0
N1382,2025-09-01 23:02:00,131914.0,10.68,0
N1383,2025-09-01 23:03:00,488846.0,14.64,0
N1384,2025-09-01 23:04:00,78458.0,50.55,0
N1385,2025-09-01 23:05:00,16832.0,8.86,0
N1386,2025-09-01 23:06:00,467625.0,21.32,0
N1387,2025-09-01 23:07:00,346904.0,2.47,0
N1388,2025-09-01 23:08:00,100034.0,27.45,0
N1389,2025-09-01 23:09:00,164330.0,5.8,0
N1390,2025-09-01 23:10:00,152587.0,4.13,0
N1391,2025-09-01 23:11:00,113438.0,37.43,0
N1392,2025-09-01 23:12:00,232071.0,25.85,0
N1393,2025-09-01 23:13:00,180049.0,11.8,0
N1394,2025-09-01 23:14:00,121622.0,13.98,0
N1395,2025-09-01 23:15:00,147943.0,306.51,0
N1396,2025-09-01 23:16:00,38636.0,15.91,0
N1397,2025-09-01 23:17:00,81598.0,15.78,0
N1398,2025-09-01 23:18:00,84283.0,43.94,0
N1399,2025-09-01 23:19:00,145362.0,22.3,0
N1400,2025-09-01 23:20:00,179485.0,65.69,0
N1401,2025-09-01 23:21:00,339220.0,28.02,0
N1402,2025-09-01 23:22:00,135163.0,50.06,0
N1403,2025-09-01 23:23:00,85180.0,34.19,0
N1404,2025-09-01 23:24:00,411916.0,43.57,0
N1405,2025-09-01 23:25:00,316090.0,19.08,0
N1406,2025-09-01 23:26:00,146610.0,26.23,0
N1407,2025-09-01 23:27:00,64041.0,14.51,0
N1408,2025-09-01 23:28:00,610728.0,41.47,0
N1409,2025-09-01 23:29:00,89533.0,3.99,0
N1410,2025-09-01 23:30:00,254873.0,48.01,0
N1411,2025-09-01 23:31:00,67317.0,66.53,0
N1412,2025-09-01 23:32:00,294634.0,48.92,0
N1413,2025-09-01 23:33:00,117100.0,17.73,0
N1414,2025-09-01 23:34:00,294961.0,36.83,0
N1415,2025-09-01 23:35:00,110491.0,7.91,0
N1416,2025-09-01 23:36:00,880222.0,54.85,0
N1417,2025-09-01 23:37:00,157057.0,5.37,0
N1418,2025-09-01 23:38:00,198209.0,40.96,0
N1419,2025-09-01 23:39:00,292084.0,38.06,0
N1420,2025-09-01 23:40:00,826225.0,32.72,0
N1421,2025-09-01 23:41:00,130390.0,11.75,0
N1422,2025-09-01 23:42:00,69078.0,50.01,0
N1423,2025-09-01 23:43:00,157956.0,2.22,0
N1424,2025-09-01 23:44:00,31712.0,51.04,0
N1425,2025-09-01 23:45:00,40717.0,25.27,0
N1426,2025-09-01 23:46:00,1107483.0,70.89,0
N1427,2025-09-01 23:47:00,185216.0,25.54,0
N1428,2025-09-01 23:48:00,168154.0,182.33,0
N1429,2025-09-01 23:49:00,78260.0,6.49,0
N1430,2025-09-01 23:50:00,29580.0,41.73,0
N1431,2025-09-01 23:51:00,521755.0,6.94,0
N1432,2025-09-01 23:52:00,201515.0,17.26,0
N1433,2025-09-01 23:53:00,56216.0,48.95,0
N1434,2025-09-01 23:54:00,95214.0,42.54,0
N1435,2025-09-01 23:55:00,81899.0,243.58,0
N1436,2025-09-01 23:56:00,240810.0,13.17,0
N1437,2025-09-01 23:57:00,662055.0,93.99,0
N1438,2025-09-01 23:58:00,42499.0,14.8,0
N1439,2025-09-01 23:59:00,218464.0,8.66,0
N1440,2025-09-02 00:00:00,104233.0,2.86,0
N1441,2025-09-02 00:01:00,53278.0,24.42,0
N1442,2025-09-02 00:02:00,67112.0,10.74,0
N1443,2025-09-02 00:03:00,902418.0,55.54,0
N1444,2025-09-02 00:04:00,32881.0,10.65,0
N1445,2025-09-02 00:05:00,132964.0,11.34,0
N1446,2025-09-02 00:06:00,144848.0,30.74,0
N1447,2025-09-02 00:07:00,96642.0,158.45,0
N1448,2025-09-02 00:08:00,365984.0,5.44,0
N1449,2025-09-02 00:09:00,304881.0,68.11,0
N1450,2025-09-02 00:10:00,473315.0,57.34,0
N1451,2025-09-02 00:11:00,875966.0,15.41,0
N1452,2025-09-02 00:12:00,500107.0,45.17,0
N1453,2025-09-02 00:13:00,261751.0,14.28,0
N1454,2025-09-02 00:14:00,28847.0,345.73,0
N1455,2025-09-02 00:15:00,94459.0,17.56,0
N1456,2025-09-02 00:16:00,290795.0,22.12,0
N1457,2025-09-02 00:17:00,276343.0,13.59,0
N1458,2025-09-02 00:18:00,48295.0,2.63,0
N1459,2025-09-02 00:19:00,98053.0,14.65,0
N1460,2025-09-02 00:20:00,334627.0,26.53,0
N1461,2025-09-02 00:21:00,121204.0,121.65,0
N1462,2025-09-02 00:22:00,221676.0,36.25,0
N1463,2025-09-02 00:23:00,219504.0,16.0,0
N1464,2025-09-02 00:24:00,141488.0,21.58,0
N1465,2025-09-02 00:25:00,338186.0,29.75,0
N1466,2025-09-02 00:26:00,100003.0,12.75,0
N1467,2025-09-02 00:27:00,150906.0,45.54,0
N1468,2025-09-02 00:28:00,143462.0,141.19,0
N1469,2025-09-02 00:29:00,45744.0,12.99,0
N1470,2025-09-02 00:30:00,26608.0,85.54,0
N1471,2025-09-02 00:31:00,99455.0,57.49,0
N1472,2025-09-02 00:32:00,20976.0,38.27,0
N1473,2025-09-02 00:33:00,749608.0,22.97,0
N1474,2025-09-02 00:34:00,356806.0,30.12,0
N1475,2025-09-02 00:35:00,201155.0,15.47,0
N1476,2025-09-02 00:36:00,215584.0,182.04,0
N1477,2025-09-02 00:37:00,38889.0,8.48,0
N1478,2025-09-02 00:38:00,1991329.0,78.41,0
N1479,2025-09-02 00:39:00,439347.0,128.98,0
N1480,2025-09-02 00:40:00,151395.0,13.63,0
N1481,2025-09-02 00:41:00,278084.0,81.37,0
N1482,2025-09-02 00:42:00,45292.0,23.87,0
N1483,2025-09-02 00:43:00,104140.0,21.65,0
N1484,2025-09-02 00:44:00,198400.0,18.37,0
N1485,2025-09-02 00:45:00,46276.0,2.9,0
N1486,2025-09-02 00:46:00,50988.0,38.76,0
N1487,2025-09-02 00:47:00,68936.0,113.55,0
N1488,2025-09-02 00:48:00,112511.0,8.62,0
N1489,2025-09-02 00:49:00,609403.0,55.52,0
N1490,2025-09-02 00:50:00,242004.0,18.13,0
N1491,2025-09-02 00:51:00,239199.0,5.41,0
N1492,2025-09-02 00:52:00,32843.0,66.52,0
N1493,2025-09-02 00:53:00,99383.0,151.9,0
N1494,2025-09-02 00:54:00,41968.0,7.74,0
N1495,2025-09-02 00:55:00,215641.0,26.02,0
N1496,2025-09-02 00:56:00,103411.0,3.57,0
N1497,2025-09-02 00:57:00,552203.0,19.1,0
N1498,2025-09-02 00:58:00,140608.0,35.99,0
N1499,2025-09-02 00:59:00,74097.0,164.6,0
N1500,2025-09-02 01:00:00,528057.0,130.2,0
N1501,2025-09-02 01:01:00,157542.0,144.17,0
N1502,2025-09-02 01:02:00,52419.0,10.67,0
N1503,2025-09-02 01:03:00,30697.0,14.97,0
N1504,2025-09-02 01:04:00,143584.0,2.73,0
N1505,2025-09-02 01:05:00,255066.0,8.51,0
N1506,2025-09-02 01:06:00,183023.0,3.52,0
N1507,2025-09-02 01:07:00,82399.0,31.14,0
N1508,2025-09-02 01:08:00,160609.0,8.7,0
N1509,2025-09-02 01:09:00,61314.0,5.36,0
N1510,2025-09-02 01:10:00,67199.0,13.11,0
N1511,2025-09-02 01:11:00,24569.0,4.85,0
N1512,2025-09-02 01:12:00,119295.0,29.1,0
N1513,2025-09-02 01:13:00,308089.0,28.26,0
N1514,2025-09-02 01:14:00,139481.0,13.75,0
N1515,2025-09-02 01:15:00,148012.0,8.36,0
N1516,2025-09-02 01:16:00,848432.0,4.03,0
N1517,2025-09-02 01:17:00,972983.0,39.11,0
N1518,2025-09-02 01:18:00,89810.0,26.43,0
N1519,2025-09-02 01:19:00,190566.0,35.06,0
N1520,2025-09-02 01:20:00,1472438.0,13.91,0
N1521,2025-09-02 01:21:00,46962.0,15.46,0
N1522,2025-09-02 01:22:00,32016.0,113.34,0
N1523,2025-09-02 01:23:00,78158.0,9.77,0
N1524,2025-09-02 01:24:00,103529.0,13.8,0
N1525,2025-09-02 01:25:00,707708.0,49.04,0
N1526,2025-09-02 01:26:00,63833.0,28.89,0
N1527,2025-09-02 01:27:00,54972.0,1.72,0
N1528,2025-09-02 01:28:00,3746096.0,2.65,0
N1529,2025-09-02 01:29:00,100233.0,9.09,0
N1530,2025-09-02 01:30:00,233732.0,59.88,0
N1531,2025-09-02 01:31:00,229405.0,44.97,0
N1532,2025-09-02 01:32:00,390918.0,37.47,0
N1533,2025-09-02 01:33:00,183002.0,42.66,0
N1534,2025-09-02 01:34:00,67193.0,6.28,0
N1535,2025-09-02 01:35:00,190943.0,41.32,0
N1536,2025-09-02 01:36:00,274104.0,6.65,0
N1537,2025-09-02 01:37:00,149459.0,62.6,0
N1538,2025-09-02 01:38:00,134347.0,10.88,0
N1539,2025-09-02 01:39:00,510520.0,28.16,0
N1540,2025-09-02 01:40:00,56761.0,2.12,0
N1541,2025-09-02 01:41:00,348903.0,3.98,0
N1542,2025-09-02 01:42:00,217609.0,74.35,0
N1543,2025-09-02 01:43:00,342955.0,46.07,0
N1544,2025-09-02 01:44:00,109675.0,4.66,0
N1545,2025-09-02 01:45:00,348330.0,93.95,0
N1546,2025-09-02 01:46:00,233921.0,5.43,0
N1547,2025-09-02 01:47:00,95289.0,20.57,0
N1548,2025-09-02 01:48:00,33609.0,11.29,0
N1549,2025-09-02 01:49:00,18483.0,6.63,0
N1550,2025-09-02 01:50:00,142298.0,81.58,0
N1551,2025-09-02 01:51:00,70552.0,151.71,0
N1552,2025-09-02 01:52:00,101344.0,24.88,0
N1553,2025-09-02 01:53:00,74408.0,125.36,0
N1554,2025-09-02 01:54:00,138866.0,14.33,0
N1555,2025-09-02 01:55:00,146163.0,22.87,0
N1556,2025-09-02 01:56:00,418682.0,23.52,0
N1557,2025-09-02 01:57:00,66859.0,5.01,0
N1558,2025-09-02 01:58:00,262676.0,36.57,0
N1559,2025-09-02 01:59:00,52138.0,47.07,0
N1560,2025-09-02 02:00:00,10799.0,16.31,0
N1561,2025-09-02 02:01:00,248210.0,2.64,0
N1562,2025-09-02 02:02:00,58186.0,31.23,0
N1563,2025-09-02 02:03:00,531722.0,3.26,0
N1564,2025-09-02 02:04:00,79887.0,7.59,0
N1565,2025-09-02 02:05:00,111410.0,23.52,0
N1566,2025-09-02 02:06:00,36057.0,7.98,0
N1567,2025-09-02 02:07:00,312845.0,27.23,0
N1568,2025-09-02 02:08:00,302277.0,15.31,0
N1569,2025-09-02 02:09:00,226108.0,2.84,0
N1570,2025-09-02 02:10:00,310912.0,24.57,0
N1571,2025-09-02 02:11:00,44872.0,40.61,0
N1572,2025-09-02 02:12:00,195634.0,67.69,0
N1573,2025-09-02 02:13:00,69021.0,12.94,0
N1574,2025-09-02 02:14:00,586810.0,18.66,0
N1575,2025-09-02 02:15:00,99588.0,3.34,0
N1576,2025-09-02 02:16:00,330986.0,212.27,0
N1577,2025-09-02 02:17:00,292593.0,122.24,0
N1578,2025-09-02 02:18:00,42806.0,19.33,0
N1579,2025-09-02 02:19:00,54526.0,17.29,0
N1580,2025-09-02 02:20:00,162341.0,0.6,0
N1581,2025-09-02 02:21:00,517791.0,69.57,0
N1582,2025-09-02 02:22:00,169292.0,39.47,0
N1583,2025-09-02 02:23:00,416149.0,53.27,0
N1584,2025-09-02 02:24:00,124682.0,12.35,0
N1585,2025-09-02 02:25:00,110467.0,11.44,0
N1586,2025-09-02 02:26:00,404813.0,4.56,0
N1587,2025-09-02 02:27:00,339744.0,51.09,0
N1588,2025-09-02 02:28:00,60734.0,90.25,0
N1589,2025-09-02 02:29:00,393605.0,77.37,0
N1590,2025-09-02 02:30:00,397515.0,25.15,0
N1591,2025-09-02 02:31:00,41780.0,13.57,0
N1592,2025-09-02 02:32:00,311061.0,5.68,0
N1593,2025-09-02 02:33:00,150252.0,8.65,0
N1594,2025-09-02 02:34:00,583933.0,35.2,0
N1595,2025-09-02 02:35:00,1506785.0,14.28,0
N1596,2025-09-02 02:36:00,580608.0,143.98,0
N1597,2025-09-02 02:37:00,51118.0,80.06,0
N1598,2025-09-02 02:38:00,15679.0,9.76,0
N1599,2025-09-02 02:39:00,81111.0,4.67,0
N1600,2025-09-02 02:40:00,795201.0,10.4,0
N1601,2025-09-02 02:41:00,361752.0,72.13,0
N1602,2025-09-02 02:42:00,60888.0,10.71,0
N1603,2025-09-02 02:43:00,177338.0,38.67,0
N1604,2025-09-02 02:44:00,278383.0,10.19,0
N1605,2025-09-02 02:45:00,106688.0,30.32,0
N1606,2025-09-02 02:46:00,204634.0,37.86,0
N1607,2025-09-02 02:47:00,32257.0,65.56,0
N1608,2025-09-02 02:48:00,20343.0,112.16,0
N1609,2025-09-02 02:49:00,126937.0,96.76,0
N1610,2025-09-02 02:50:00,264292.0,10.63,0
N1611,2025-09-02 02:51:00,66001.0,16.84,0
N1612,2025-09-02 02:52:00,87764.0,4.91,0
N1613,2025-09-02 02:53:00,459773.0,15.14,0
N1614,2025-09-02 02:54:00,61275.0,20.68,0
N1615,2025-09-02 02:55:00,404300.0,12.37,0
N1616,2025-09-02 02:56:00,500695.0,10.98,0
N1617,2025-09-02 02:57:00,128472.0,69.3,0
N1618,2025-09-02 02:58:00,123152.0,59.68,0
N1619,2025-09-02 02:59:00,40339.0,32.43,0
N1620,2025-09-02 03:00:00,303684.0,4.34,0
N1621,2025-09-02 03:01:00,85282.0,25.56,0
N1622,2025-09-02 03:02:00,88082.0,12.67,0
N1623,2025-09-02 03:03:00,36570.0,97.4,0
N1624,2025-09-02 03:04:00,547173.0,2.31,0
N1625,2025-09-02 03:05:00,267393.0,10.27,0
N1626,2025-09-02 03:06:00,135570.0,9.93,0
N1627,2025-09-02 03:07:00,232764.0,11.47,0
N1628,2025-09-02 03:08:00,83398.0,63.38,0
N1629,2025-09-02 03:09:00,415151.0,1.19,0
N1630,2025-09-02 03:10:00,131805.0,15.65,0
N1631,2025-09-02 03:11:00,117436.0,55.75,0
N1632,2025-09-02 03:12:00,76446.0,65.11,0
N1633,2025-09-02 03:13:00,321757.0,10.39,0
N1634,2025-09-02 03:14:00,376484.0,8.88,0
N1635,2025-09-02 03:15:00,67596.0,30.43,0
N1636,2025-09-02 03:16:00,316603.0,24.08,0
N1637,2025-09-02 03:17:00,168137.0,21.83,0
N1638,2025-09-02 03:18:00,32414.0,0.21,0
N1639,2025-09-02 03:19:00,959163.0,5.19,0
N1640,2025-09-02 03:20:00,229643.0,7.13,0
N1641,2025-09-02 03:21:00,87867.0,43.45,0
N1642,2025-09-02 03:22:00,28838.0,3.56,0
N1643,2025-09-02 03:23:00,88198.0,5.72,0
N1644,2025-09-02 03:24:00,153536.0,16.69,0
N1645,2025-09-02 03:25:00,139170.0,4.28,0
N1646,2025-09-02 03:26:00,277667.0,43.44,0
N1647,2025-09-02 03:27:00,142311.0,12.56,0
N1648,2025-09-02 03:28:00,43514.0,181.18,0
N1649,2025-09-02 03:29:00,133939.0,9.43,0
N1650,2025-09-02 03:30:00,178758.0,10.06,0
N1651,2025-09-02 03:31:00,443024.0,52.74,0
N1652,2025-09-02 03:32:00,167661.0,9.15,0
N1653,2025-09-02 03:33:00,84901.0,123.21,0
N1654,2025-09-02 03:34:00,156842.0,35.86,0
N1655,2025-09-02 03:35:00,46547.0,13.95,0
N1656,2025-09-02 03:36:00,157340.0,16.56,0
N1657,2025-09-02 03:37:00,167421.0,614.52,0
N1658,2025-09-02 03:38:00,420810.0,36.1,0
N1659,2025-09-02 03:39:00,980354.0,24.06,0
N1660,2025-09-02 03:40:00,250471.0,17.13,0
N1661,2025-09-02 03:41:00,188907.0,69.73,0
N1662,2025-09-02 03:42:00,183150.0,3.25,0
N1663,2025-09-02 03:43:00,179629.0,16.16,0
N1664,2025-09-02 03:44:00,93174.0,0.67,0
N1665,2025-09-02 03:45:00,277875.0,10.59,0
N1666,2025-09-02 03:46:00,144804.0,55.56,0
N1667,2025-09-02 03:47:00,104352.0,105.5,0
N1668,2025-09-02 03:48:00,308405.0,41.56,0
N1669,2025-09-02 03:49:00,75542.0,43.29,0
N1670,2025-09-02 03:50:00,289878.0,2.56,0
N1671,2025-09-02 03:51:00,54609.0,8.9,0
N1672,2025-09-02 03:52:00,58571.0,117.84,0
N1673,2025-09-02 03:53:00,67912.0,10.71,0
N1674,2025-09-02 03:54:00,60060.0,17.06,0
N1675,2025-09-02 03:55:00,214436.0,7.64,0
N1676,2025-09-02 03:56:00,429467.0,6.55,0
N1677,2025-09-02 03:57:00,92554.0,11.42,0
N1678,2025-09-02 03:58:00,304128.0,9.09,0
N1679,2025-09-02 03:59:00,7228.0,63.37,0
N1680,2025-09-02 04:00:00,29973.0,26.01,0
N1681,2025-09-02 04:01:00,117005.0,68.21,0
N1682,2025-09-02 04:02:00,134464.0,3.8,0
N1683,2025-09-02 04:03:00,940897.0,87.4,0
N1684,2025-09-02 04:04:00,232568.0,20.61,0
N1685,2025-09-02 04:05:00,435023.0,182.59,0
N1686,2025-09-02 04:06:00,274211.0,18.85,0
N1687,2025-09-02 04:07:00,513281.0,3.35,0
N1688,2025-09-02 04:08:00,192607.0,93.79,0
N1689,2025-09-02 04:09:00,93298.0,17.05,0
N1690,2025-09-02 04:10:00,170241.0,1.52,0
N1691,2025-09-02 04:11:00,134658.0,23.91,0
N1692,2025-09-02 04:12:00,121655.0,26.51,0
N1693,2025-09-02 04:13:00,160368.0,73.06,0
N1694,2025-09-02 04:14:00,470030.0,0.27,0
N1695,2025-09-02 04:15:00,840523.0,79.73,0
N1696,2025-09-02 04:16:00,679346.0,11.36,0
N1697,2025-09-02 04:17:00,1550205.0,202.65,0
N1698,2025-09-02 04:18:00,189347.0,2.56,0
N1699,2025-09-02 04:19:00,203174.0,38.64,0
N1700,2025-09-02 04:20:00,309116.0,32.92,0
N1701,2025-09-02 04:21:00,75698.0,12.1,0
N1702,2025-09-02 04:22:00,39936.0,7.94,0
N1703,2025-09-02 04:23:00,68432.0,12.83,0
N1704,2025-09-02 04:24:00,30183.0,13.25,0
N1705,2025-09-02 04:25:00,203103.0,4.46,0
N1706,2025-09-02 04:26:00,100957.0,66.13,0
N1707,2025-09-02 04:27:00,310498.0,5.42,0
N1708,2025-09-02 04:28:00,547011.0,68.57,0
N1709,2025-09-02 04:29:00,62226.0,2.35,0
N1710,2025-09-02 04:30:00,235166.0,16.24,0
N1711,2025-09-02 04:31:00,141581.0,16.53,0
N1712,2025-09-02 04:32:00,116537.0,19.71,0
N1713,2025-09-02 04:33:00,70675.0,63.28,0
N1714,2025-09-02 04:34:00,297507.0,15.76,0
N1715,2025-09-02 04:35:00,119720.0,11.59,0
N1716,2025-09-02 04:36:00,231430.0,15.81,0
N1717,2025-09-02 04:37:00,185947.0,65.18,0
N1718,2025-09-02 04:38:00,118987.0,4.73,0
N1719,2025-09-02 04:39:00,827329.0,5.9,0
N1720,2025-09-02 04:40:00,375519.0,1.92,0
N1721,2025-09-02 04:41:00,31900.0,228.77,0
N1722,2025-09-02 04:42:00,334563.0,4.99,0
N1723,2025-09-02 04:43:00,47343.0,2.09,0
N1724,2025-09-02 04:44:00,300355.0,7.61,0
N1725,2025-09-02 04:45:00,288650.0,9.63,0
N1726,2025-09-02 04:46:00,112897.0,116.58,0
N1727,2025-09-02 04:47:00,173269.0,11.5,0
N1728,2025-09-02 04:48:00,576661.0,28.51,0
N1729,2025-09-02 04:49:00,176923.0,2.34,0
N1730,2025-09-02 04:50:00,267641.0,25.78,0
N1731,2025-09-02 04:51:00,813341.0,2.78,0
N1732,2025-09-02 04:52:00,65536.0,13.79,0
N1733,2025-09-02 04:53:00,62386.0,8.07,0
N1734,2025-09-02 04:54:00,382326.0,21.54,0
N1735,2025-09-02 04:55:00,59922.0,43.0,0
N1736,2025-09-02 04:56:00,191815.0,4.04,0
N1737,2025-09-02 04:57:00,285654.0,5.14,0
N1738,2025-09-02 04:58:00,353163.0,25.34,0
N1739,2025-09-02 04:59:00,309699.0,45.82,0
N1740,2025-09-02 05:00:00,32778.0,110.04,0
N1741,2025-09-02 05:01:00,207402.0,11.4,0
N1742,2025-09-02 05:02:00,50273.0,3.35,0
N1743,2025-09-02 05:03:00,40581.0,25.13,0
N1744,2025-09-02 05:04:00,387732.0,7.74,0
N1745,2025-09-02 05:05:00,295237.0,6.62,0
N1746,2025-09-02 05:06:00,911575.0,108.83,0
N1747,2025-09-02 05:07:00,45515.0,42.2,0
N1748,2025-09-02 05:08:00,112897.0,8.38,0
N1749,2025-09-02 05:09:00,159782.0,19.64,0
N1750,2025-09-02 05:10:00,29523.0,18.12,0
N1751,2025-09-02 05:11:00,18246.0,24.49,0
N1752,2025-09-02 05:12:00,71874.0,12.34,0
N1753,2025-09-02 05:13:00,538155.0,2.05,0
N1754,2025-09-02 05:14:00,98120.0,6.22,0
N1755,2025-09-02 05:15:00,140368.0,10.61,0
N1756,2025-09-02 05:16:00,106344.0,20.77,0
N1757,2025-09-02 05:17:00,113412.0,5.48,0
N1758,2025-09-02 05:18:00,84806.0,25.12,0
N1759,2025-09-02 05:19:00,92752.0,12.71,0
