cif,tran_datetime,tran_amount_equal,gap_minutes,target
N1985,2025-09-02 09:05:00,361669.0,1.49,0
N1986,2025-09-02 09:06:00,279390.0,65.46,0
N1987,2025-09-02 09:07:00,184967.0,126.11,0
N1988,2025-09-02 09:08:00,709361.0,19.15,0
N1989,2025-09-02 09:09:00,7178.0,18.76,0
N1990,2025-09-02 09:10:00,182405.0,46.87,0
N1991,2025-09-02 09:11:00,302730.0,36.01,0
N1992,2025-09-02 09:12:00,534288.0,2.22,0
N1993,2025-09-02 09:13:00,123130.0,7.47,0
N1994,2025-09-02 09:14:00,235027.0,143.05,0
N1995,2025-09-02 09:15:00,29963.0,10.09,0
N1996,2025-09-02 09:16:00,63807.0,161.96,0
N1997,2025-09-02 09:17:00,46380.0,29.74,0
N1998,2025-09-02 09:18:00,112062.0,20.59,0
N1999,2025-09-02 09:19:00,131622.0,10.21,0
N2000,2025-09-02 09:20:00,47084.0,37.26,0
N2001,2025-09-02 09:21:00,546806.0,8.19,0
N2002,2025-09-02 09:22:00,342136.0,24.7,0
N2003,2025-09-02 09:23:00,57459.0,11.44,0
N2004,2025-09-02 09:24:00,21569.0,1.79,0
N2005,2025-09-02 09:25:00,59426.0,47.47,0
N2006,2025-09-02 09:26:00,122231.0,11.43,0
N2007,2025-09-02 09:27:00,333300.0,32.83,0
N2008,2025-09-02 09:28:00,80834.0,27.0,0
N2009,2025-09-02 09:29:00,848439.0,84.49,0
N2010,2025-09-02 09:30:00,535578.0,6.85,0
N2011,2025-09-02 09:31:00,460602.0,70.21,0
N2012,2025-09-02 09:32:00,43110.0,3.31,0
N2013,2025-09-02 09:33:00,92515.0,89.37,0
N2014,2025-09-02 09:34:00,284469.0,17.59,0
N2015,2025-09-02 09:35:00,49960.0,65.09,0
N2016,2025-09-02 09:36:00,373322.0,27.7,0
N2017,2025-09-02 09:37:00,748853.0,12.17,0
N2018,2025-09-02 09:38:00,263814.0,43.07,0
N2019,2025-09-02 09:39:00,186062.0,20.51,0
N2020,2025-09-02 09:40:00,200594.0,16.89,0
N2021,2025-09-02 09:41:00,248296.0,7.73,0
N2022,2025-09-02 09:42:00,1549584.0,41.15,0
N2023,2025-09-02 09:43:00,175329.0,2.72,0
N2024,2025-09-02 09:44:00,142842.0,37.81,0
N2025,2025-09-02 09:45:00,123962.0,22.94,0
N2026,2025-09-02 09:46:00,450001.0,85.67,0
N2027,2025-09-02 09:47:00,1248007.0,4.17,0
N2028,2025-09-02 09:48:00,74864.0,1.92,0
N2029,2025-09-02 09:49:00,80929.0,19.11,0
N2030,2025-09-02 09:50:00,211996.0,27.53,0
N2031,2025-09-02 09:51:00,757925.0,7.21,0
N2032,2025-09-02 09:52:00,525462.0,14.81,0
N2033,2025-09-02 09:53:00,408705.0,50.57,0
N2034,2025-09-02 09:54:00,317254.0,15.14,0
N2035,2025-09-02 09:55:00,259353.0,15.59,0
N2036,2025-09-02 09:56:00,205560.0,8.35,0
N2037,2025-09-02 09:57:00,74671.0,5.02,0
N2038,2025-09-02 09:58:00,180510.0,0.74,0
N2039,2025-09-02 09:59:00,62375.0,23.17,0
N2040,2025-09-02 10:00:00,230373.0,14.16,0
N2041,2025-09-02 10:01:00,239632.0,5.87,0
N2042,2025-09-02 10:02:00,663043.0,3.61,0
N2043,2025-09-02 10:03:00,295288.0,10.58,0
N2044,2025-09-02 10:04:00,245170.0,105.24,0
N2045,2025-09-02 10:05:00,324329.0,26.06,0
N2046,2025-09-02 10:06:00,272079.0,13.77,0
N2047,2025-09-02 10:07:00,52327.0,32.1,0
N2048,2025-09-02 10:08:00,56820.0,63.14,0
N2049,2025-09-02 10:09:00,106908.0,42.33,0
N2050,2025-09-02 10:10:00,77759.0,81.23,0
N2051,2025-09-02 10:11:00,182001.0,98.2,0
N2052,2025-09-02 10:12:00,52531.0,8.38,0
N2053,2025-09-02 10:13:00,152570.0,11.22,0
N2054,2025-09-02 10:14:00,72121.0,11.92,0
N2055,2025-09-02 10:15:00,227745.0,31.73,0
N2056,2025-09-02 10:16:00,146348.0,31.56,0
N2057,2025-09-02 10:17:00,57053.0,11.15,0
N2058,2025-09-02 10:18:00,171215.0,80.49,0
N2059,2025-09-02 10:19:00,68033.0,116.56,0
N2060,2025-09-02 10:20:00,132729.0,44.01,0
N2061,2025-09-02 10:21:00,412480.0,50.99,0
N2062,2025-09-02 10:22:00,222650.0,31.09,0
N2063,2025-09-02 10:23:00,76896.0,2.06,0
N2064,2025-09-02 10:24:00,423125.0,17.84,0
N2065,2025-09-02 10:25:00,61420.0,100.98,0
N2066,2025-09-02 10:26:00,2078859.0,1.07,0
N2067,2025-09-02 10:27:00,53173.0,279.46,0
N2068,2025-09-02 10:28:00,274678.0,9.64,0
N2069,2025-09-02 10:29:00,177310.0,30.25,0
N2070,2025-09-02 10:30:00,306225.0,33.8,0
N2071,2025-09-02 10:31:00,183857.0,6.9,0
N2072,2025-09-02 10:32:00,85319.0,17.31,0
N2073,2025-09-02 10:33:00,904826.0,39.05,0
N2074,2025-09-02 10:34:00,119211.0,161.08,0
N2075,2025-09-02 10:35:00,377613.0,9.55,0
N2076,2025-09-02 10:36:00,45586.0,62.97,0
N2077,2025-09-02 10:37:00,535794.0,19.52,0
N2078,2025-09-02 10:38:00,140508.0,7.88,0
N2079,2025-09-02 10:39:00,2354215.0,2.28,0
N2080,2025-09-02 10:40:00,98874.0,10.86,0
N2081,2025-09-02 10:41:00,345763.0,9.54,0
N2082,2025-09-02 10:42:00,682742.0,50.76,0
N2083,2025-09-02 10:43:00,112641.0,13.16,0
N2084,2025-09-02 10:44:00,55637.0,49.28,0
N2085,2025-09-02 10:45:00,195215.0,57.8,0
N2086,2025-09-02 10:46:00,187862.0,1.96,0
N2087,2025-09-02 10:47:00,84053.0,99.98,0
N2088,2025-09-02 10:48:00,15378.0,6.9,0
N2089,2025-09-02 10:49:00,151630.0,57.07,0
N2090,2025-09-02 10:50:00,1486525.0,32.47,0
N2091,2025-09-02 10:51:00,461698.0,45.64,0
N2092,2025-09-02 10:52:00,61332.0,17.64,0
N2093,2025-09-02 10:53:00,37192.0,12.39,0
N2094,2025-09-02 10:54:00,31017.0,10.72,0
N2095,2025-09-02 10:55:00,79057.0,1.08,0
N2096,2025-09-02 10:56:00,50605.0,96.28,0
N2097,2025-09-02 10:57:00,58483.0,10.64,0
N2098,2025-09-02 10:58:00,300745.0,224.19,0
N2099,2025-09-02 10:59:00,1019546.0,4.43,0
N2100,2025-09-02 11:00:00,14371.0,20.04,0
N2101,2025-09-02 11:01:00,267958.0,8.3,0
N2102,2025-09-02 11:02:00,362873.0,12.82,0
N2103,2025-09-02 11:03:00,188060.0,26.99,0
N2104,2025-09-02 11:04:00,57032.0,11.27,0
N2105,2025-09-02 11:05:00,305247.0,17.54,0
N2106,2025-09-02 11:06:00,53195.0,10.19,0
N2107,2025-09-02 11:07:00,193529.0,5.54,0
N2108,2025-09-02 11:08:00,90188.0,38.25,0
N2109,2025-09-02 11:09:00,1040012.0,2.5,0
N2110,2025-09-02 11:10:00,116559.0,17.19,0
N2111,2025-09-02 11:11:00,264347.0,10.78,0
N2112,2025-09-02 11:12:00,94461.0,16.56,0
N2113,2025-09-02 11:13:00,176604.0,60.66,0
N2114,2025-09-02 11:14:00,69918.0,42.67,0
N2115,2025-09-02 11:15:00,32079.0,11.76,0
N2116,2025-09-02 11:16:00,38955.0,46.58,0
N2117,2025-09-02 11:17:00,225028.0,62.1,0
N2118,2025-09-02 11:18:00,120328.0,15.11,0
N2119,2025-09-02 11:19:00,127259.0,6.43,0
N2120,2025-09-02 11:20:00,834865.0,21.96,0
N2121,2025-09-02 11:21:00,153490.0,27.15,0
N2122,2025-09-02 11:22:00,148692.0,3.29,0
N2123,2025-09-02 11:23:00,23632.0,3.81,0
N2124,2025-09-02 11:24:00,79736.0,3.98,0
N2125,2025-09-02 11:25:00,203471.0,81.17,0
N2126,2025-09-02 11:26:00,209550.0,17.53,0
N2127,2025-09-02 11:27:00,114200.0,32.5,0
N2128,2025-09-02 11:28:00,358794.0,2.11,0
N2129,2025-09-02 11:29:00,242853.0,42.2,0
N2130,2025-09-02 11:30:00,35729.0,95.42,0
N2131,2025-09-02 11:31:00,206552.0,69.78,0
N2132,2025-09-02 11:32:00,108910.0,45.19,0
N2133,2025-09-02 11:33:00,44451.0,9.0,0
N2134,2025-09-02 11:34:00,80930.0,23.7,0
N2135,2025-09-02 11:35:00,129050.0,12.9,0
N2136,2025-09-02 11:36:00,383273.0,25.55,0
N2137,2025-09-02 11:37:00,545636.0,1.49,0
N2138,2025-09-02 11:38:00,2961798.0,5.49,0
N2139,2025-09-02 11:39:00,84842.0,34.85,0
N2140,2025-09-02 11:40:00,90469.0,42.32,0
N2141,2025-09-02 11:41:00,3690748.0,14.16,0
N2142,2025-09-02 11:42:00,96851.0,38.97,0
N2143,2025-09-02 11:43:00,39827.0,14.26,0
N2144,2025-09-02 11:44:00,156200.0,48.24,0
N2145,2025-09-02 11:45:00,106259.0,147.31,0
N2146,2025-09-02 11:46:00,182836.0,12.83,0
N2147,2025-09-02 11:47:00,272562.0,8.68,0
N2148,2025-09-02 11:48:00,406519.0,114.56,0
N2149,2025-09-02 11:49:00,1006641.0,46.51,0
N2150,2025-09-02 11:50:00,105206.0,41.98,0
N2151,2025-09-02 11:51:00,62475.0,5.09,0
N2152,2025-09-02 11:52:00,445920.0,17.82,0
N2153,2025-09-02 11:53:00,153016.0,23.18,0
N2154,2025-09-02 11:54:00,513720.0,241.18,0
N2155,2025-09-02 11:55:00,197780.0,7.77,0
N2156,2025-09-02 11:56:00,83711.0,1.2,0
N2157,2025-09-02 11:57:00,116596.0,53.99,0
N2158,2025-09-02 11:58:00,145058.0,3.68,0
N2159,2025-09-02 11:59:00,311563.0,28.17,0
N2160,2025-09-02 12:00:00,220849.0,30.67,0
N2161,2025-09-02 12:01:00,107189.0,5.95,0
N2162,2025-09-02 12:02:00,228307.0,21.82,0
N2163,2025-09-02 12:03:00,46767.0,6.78,0
N2164,2025-09-02 12:04:00,75253.0,35.31,0
N2165,2025-09-02 12:05:00,163389.0,11.07,0
N2166,2025-09-02 12:06:00,64668.0,1.42,0
N2167,2025-09-02 12:07:00,323847.0,31.44,0
N2168,2025-09-02 12:08:00,753454.0,3.33,0
N2169,2025-09-02 12:09:00,37016.0,23.79,0
N2170,2025-09-02 12:10:00,682890.0,4.68,0
N2171,2025-09-02 12:11:00,171225.0,26.5,0
N2172,2025-09-02 12:12:00,25082.0,24.11,0
N2173,2025-09-02 12:13:00,294332.0,33.59,0
N2174,2025-09-02 12:14:00,279777.0,10.95,0
N2175,2025-09-02 12:15:00,100211.0,20.38,0
N2176,2025-09-02 12:16:00,238197.0,20.79,0
N2177,2025-09-02 12:17:00,606248.0,104.41,0
N2178,2025-09-02 12:18:00,206780.0,47.94,0
N2179,2025-09-02 12:19:00,518310.0,1.55,0
N2180,2025-09-02 12:20:00,106903.0,16.92,0
N2181,2025-09-02 12:21:00,23198.0,4.64,0
N2182,2025-09-02 12:22:00,53118.0,55.42,0
N2183,2025-09-02 12:23:00,439154.0,4.49,0
N2184,2025-09-02 12:24:00,94455.0,6.73,0
N2185,2025-09-02 12:25:00,350112.0,10.2,0
N2186,2025-09-02 12:26:00,562922.0,0.72,0
N2187,2025-09-02 12:27:00,546431.0,19.75,0
N2188,2025-09-02 12:28:00,596866.0,102.76,0
N2189,2025-09-02 12:29:00,302819.0,15.55,0
N2190,2025-09-02 12:30:00,128346.0,64.34,0
N2191,2025-09-02 12:31:00,32951.0,11.21,0
N2192,2025-09-02 12:32:00,217672.0,5.55,0
N2193,2025-09-02 12:33:00,50887.0,19.32,0
N2194,2025-09-02 12:34:00,242403.0,35.46,0
N2195,2025-09-02 12:35:00,470745.0,28.31,0
N2196,2025-09-02 12:36:00,274365.0,25.78,0
N2197,2025-09-02 12:37:00,233891.0,40.65,0
N2198,2025-09-02 12:38:00,339455.0,24.99,0
N2199,2025-09-02 12:39:00,81703.0,8.28,0
N2200,2025-09-02 12:40:00,461712.0,10.45,0
N2201,2025-09-02 12:41:00,67595.0,12.72,0
N2202,2025-09-02 12:42:00,353853.0,29.05,0
N2203,2025-09-02 12:43:00,203376.0,158.75,0
N2204,2025-09-02 12:44:00,738757.0,7.32,0
N2205,2025-09-02 12:45:00,270745.0,106.47,0
N2206,2025-09-02 12:46:00,182924.0,12.51,0
N2207,2025-09-02 12:47:00,54129.0,43.18,0
N2208,2025-09-02 12:48:00,115534.0,45.35,0
N2209,2025-09-02 12:49:00,73408.0,13.89,0
N2210,2025-09-02 12:50:00,58303.0,70.66,0
N2211,2025-09-02 12:51:00,115439.0,10.25,0
N2212,2025-09-02 12:52:00,389764.0,61.17,0
N2213,2025-09-02 12:53:00,146440.0,2.16,0
N2214,2025-09-02 12:54:00,79702.0,136.22,0
N2215,2025-09-02 12:55:00,253297.0,66.19,0
N2216,2025-09-02 12:56:00,30351.0,117.49,0
N2217,2025-09-02 12:57:00,14420.0,4.77,0
N2218,2025-09-02 12:58:00,105157.0,8.74,0
N2219,2025-09-02 12:59:00,348855.0,17.18,0
N2220,2025-09-02 13:00:00,353003.0,11.48,0
N2221,2025-09-02 13:01:00,163857.0,36.72,0
N2222,2025-09-02 13:02:00,129138.0,2.98,0
N2223,2025-09-02 13:03:00,166568.0,78.2,0
N2224,2025-09-02 13:04:00,257875.0,24.83,0
N2225,2025-09-02 13:05:00,126728.0,59.77,0
N2226,2025-09-02 13:06:00,250503.0,4.14,0
N2227,2025-09-02 13:07:00,111078.0,39.05,0
N2228,2025-09-02 13:08:00,66486.0,45.26,0
N2229,2025-09-02 13:09:00,311404.0,16.73,0
N2230,2025-09-02 13:10:00,142586.0,9.91,0
N2231,2025-09-02 13:11:00,195103.0,20.2,0
N2232,2025-09-02 13:12:00,113952.0,3.69,0
N2233,2025-09-02 13:13:00,70032.0,43.06,0
N2234,2025-09-02 13:14:00,128495.0,13.54,0
N2235,2025-09-02 13:15:00,472166.0,7.21,0
N2236,2025-09-02 13:16:00,163958.0,4.37,0
N2237,2025-09-02 13:17:00,152360.0,22.4,0
N2238,2025-09-02 13:18:00,1027139.0,3.92,0
N2239,2025-09-02 13:19:00,351980.0,21.35,0
N2240,2025-09-02 13:20:00,860113.0,24.35,0
N2241,2025-09-02 13:21:00,349669.0,16.61,0
N2242,2025-09-02 13:22:00,24596.0,18.34,0
N2243,2025-09-02 13:23:00,399587.0,15.31,0
N2244,2025-09-02 13:24:00,209055.0,18.44,0
N2245,2025-09-02 13:25:00,119553.0,208.91,0
N2246,2025-09-02 13:26:00,928991.0,88.08,0
N2247,2025-09-02 13:27:00,779807.0,66.93,0
N2248,2025-09-02 13:28:00,250776.0,17.4,0
N2249,2025-09-02 13:29:00,206436.0,8.43,0
N2250,2025-09-02 13:30:00,293264.0,25.67,0
N2251,2025-09-02 13:31:00,79188.0,204.42,0
N2252,2025-09-02 13:32:00,37659.0,21.16,0
N2253,2025-09-02 13:33:00,39975.0,43.61,0
N2254,2025-09-02 13:34:00,36768.0,23.05,0
N2255,2025-09-02 13:35:00,145307.0,89.54,0
N2256,2025-09-02 13:36:00,32517.0,64.71,0
N2257,2025-09-02 13:37:00,72093.0,26.5,0
N2258,2025-09-02 13:38:00,237556.0,8.89,0
N2259,2025-09-02 13:39:00,67154.0,84.71,0
N2260,2025-09-02 13:40:00,223091.0,242.97,0
N2261,2025-09-02 13:41:00,774288.0,8.69,0
N2262,2025-09-02 13:42:00,512750.0,485.53,0
N2263,2025-09-02 13:43:00,311169.0,110.49,0
N2264,2025-09-02 13:44:00,84136.0,2.59,0
N2265,2025-09-02 13:45:00,60619.0,25.45,0
N2266,2025-09-02 13:46:00,205879.0,21.78,0
N2267,2025-09-02 13:47:00,390036.0,38.0,0
N2268,2025-09-02 13:48:00,27921.0,38.23,0
N2269,2025-09-02 13:49:00,90648.0,5.42,0
N2270,2025-09-02 13:50:00,20318.0,25.53,0
N2271,2025-09-02 13:51:00,74876.0,18.2,0
N2272,2025-09-02 13:52:00,370490.0,30.6,0
N2273,2025-09-02 13:53:00,318102.0,144.94,0
N2274,2025-09-02 13:54:00,79205.0,6.37,0
N2275,2025-09-02 13:55:00,309285.0,3.99,0
N2276,2025-09-02 13:56:00,474392.0,144.49,0
N2277,2025-09-02 13:57:00,1217061.0,13.13,0
N2278,2025-09-02 13:58:00,162756.0,80.14,0
N2279,2025-09-02 13:59:00,165876.0,96.0,0
N2280,2025-09-02 14:00:00,168305.0,1.5,0
N2281,2025-09-02 14:01:00,36336.0,18.06,0
N2282,2025-09-02 14:02:00,92714.0,6.98,0
N2283,2025-09-02 14:03:00,111991.0,14.5,0
N2284,2025-09-02 14:04:00,228656.0,19.22,0
N2285,2025-09-02 14:05:00,124254.0,253.63,0
N2286,2025-09-02 14:06:00,401902.0,52.37,0
N2287,2025-09-02 14:07:00,283372.0,10.84,0
N2288,2025-09-02 14:08:00,138564.0,39.89,0
N2289,2025-09-02 14:09:00,62675.0,38.69,0
N2290,2025-09-02 14:10:00,97902.0,14.73,0
N2291,2025-09-02 14:11:00,81435.0,34.12,0
N2292,2025-09-02 14:12:00,203770.0,4.78,0
N2293,2025-09-02 14:13:00,81627.0,18.54,0
N2294,2025-09-02 14:14:00,208404.0,4.08,0
N2295,2025-09-02 14:15:00,142025.0,64.73,0
N2296,2025-09-02 14:16:00,49894.0,29.37,0
N2297,2025-09-02 14:17:00,35067.0,3.38,0
N2298,2025-09-02 14:18:00,152148.0,114.28,0
N2299,2025-09-02 14:19:00,147828.0,10.3,0
N2300,2025-09-02 14:20:00,545204.0,8.33,0
N2301,2025-09-02 14:21:00,160046.0,8.66,0
N2302,2025-09-02 14:22:00,57045.0,9.78,0
N2303,2025-09-02 14:23:00,153466.0,25.82,0
N2304,2025-09-02 14:24:00,171332.0,8.1,0
N2305,2025-09-02 14:25:00,149438.0,52.51,0
N2306,2025-09-02 14:26:00,85111.0,21.52,0
N2307,2025-09-02 14:27:00,130309.0,1.09,0
N2308,2025-09-02 14:28:00,103996.0,15.92,0
N2309,2025-09-02 14:29:00,145062.0,11.99,0
N2310,2025-09-02 14:30:00,541383.0,13.17,0
N2311,2025-09-02 14:31:00,270794.0,11.62,0
N2312,2025-09-02 14:32:00,64351.0,7.68,0
N2313,2025-09-02 14:33:00,229960.0,42.35,0
N2314,2025-09-02 14:34:00,215821.0,22.87,0
N2315,2025-09-02 14:35:00,702222.0,2.81,0
N2316,2025-09-02 14:36:00,222329.0,28.42,0
N2317,2025-09-02 14:37:00,59467.0,26.5,0
N2318,2025-09-02 14:38:00,340978.0,15.87,0
N2319,2025-09-02 14:39:00,276207.0,4.48,0
N2320,2025-09-02 14:40:00,311984.0,3.84,0
N2321,2025-09-02 14:41:00,616342.0,33.33,0
N2322,2025-09-02 14:42:00,274088.0,5.8,0
N2323,2025-09-02 14:43:00,176179.0,26.28,0
N2324,2025-09-02 14:44:00,204998.0,207.15,0
N2325,2025-09-02 14:45:00,111593.0,14.19,0
N2326,2025-09-02 14:46:00,239220.0,69.03,0
N2327,2025-09-02 14:47:00,43225.0,222.69,0
N2328,2025-09-02 14:48:00,127420.0,0.97,0
N2329,2025-09-02 14:49:00,243887.0,17.28,0
N2330,2025-09-02 14:50:00,22541.0,5.88,0
N2331,2025-09-02 14:51:00,346097.0,54.56,0
N2332,2025-09-02 14:52:00,145764.0,17.65,0
N2333,2025-09-02 14:53:00,141565.0,22.42,0
N2334,2025-09-02 14:54:00,292713.0,62.36,0
N2335,2025-09-02 14:55:00,27560.0,110.32,0
N2336,2025-09-02 14:56:00,1683645.0,155.31,0
N2337,2025-09-02 14:57:00,101035.0,9.9,0
N2338,2025-09-02 14:58:00,80155.0,6.03,0
N2339,2025-09-02 14:59:00,210185.0,3.65,0
N2340,2025-09-02 15:00:00,74869.0,61.32,0
N2341,2025-09-02 15:01:00,168070.0,41.29,0
N2342,2025-09-02 15:02:00,273350.0,63.78,0
N2343,2025-09-02 15:03:00,53928.0,53.9,0
N2344,2025-09-02 15:04:00,467639.0,1.39,0
N2345,2025-09-02 15:05:00,190366.0,25.42,0
N2346,2025-09-02 15:06:00,268279.0,71.95,0
N2347,2025-09-02 15:07:00,177972.0,14.83,0
N2348,2025-09-02 15:08:00,114149.0,18.95,0
N2349,2025-09-02 15:09:00,395960.0,6.57,0
N2350,2025-09-02 15:10:00,441384.0,22.82,0
N2351,2025-09-02 15:11:00,65384.0,28.83,0
N2352,2025-09-02 15:12:00,51291.0,132.17,0
N2353,2025-09-02 15:13:00,61224.0,3.02,0
N2354,2025-09-02 15:14:00,380567.0,49.94,0
N2355,2025-09-02 15:15:00,553596.0,5.16,0
N2356,2025-09-02 15:16:00,144352.0,22.56,0
N2357,2025-09-02 15:17:00,122726.0,58.27,0
N2358,2025-09-02 15:18:00,280041.0,67.85,0
N2359,2025-09-02 15:19:00,289724.0,217.65,0
N2360,2025-09-02 15:20:00,29007.0,174.49,0
N2361,2025-09-02 15:21:00,261488.0,17.62,0
N2362,2025-09-02 15:22:00,89796.0,21.93,0
N2363,2025-09-02 15:23:00,34127.0,63.83,0
N2364,2025-09-02 15:24:00,194102.0,45.63,0
N2365,2025-09-02 15:25:00,129753.0,8.96,0
N2366,2025-09-02 15:26:00,50746.0,8.75,0
N2367,2025-09-02 15:27:00,127253.0,33.75,0
N2368,2025-09-02 15:28:00,61869.0,268.58,0
N2369,2025-09-02 15:29:00,133011.0,5.77,0
N2370,2025-09-02 15:30:00,214450.0,4.76,0
N2371,2025-09-02 15:31:00,304357.0,3.59,0
N2372,2025-09-02 15:32:00,490819.0,4.3,0
N2373,2025-09-02 15:33:00,122588.0,8.88,0
N2374,2025-09-02 15:34:00,135037.0,219.47,0
N2375,2025-09-02 15:35:00,195575.0,39.32,0
N2376,2025-09-02 15:36:00,121944.0,771.71,0
N2377,2025-09-02 15:37:00,99013.0,10.08,0
N2378,2025-09-02 15:38:00,253240.0,6.96,0
N2379,2025-09-02 15:39:00,42928.0,107.5,0
N2380,2025-09-02 15:40:00,358010.0,41.9,0
N2381,2025-09-02 15:41:00,43876.0,46.17,0
N2382,2025-09-02 15:42:00,332668.0,19.92,0
N2383,2025-09-02 15:43:00,62631.0,80.98,0
N2384,2025-09-02 15:44:00,129320.0,37.23,0
N2385,2025-09-02 15:45:00,65863.0,108.69,0
N2386,2025-09-02 15:46:00,137152.0,37.22,0
N2387,2025-09-02 15:47:00,107653.0,45.3,0
N2388,2025-09-02 15:48:00,99072.0,24.43,0
N2389,2025-09-02 15:49:00,107841.0,2.57,0
N2390,2025-09-02 15:50:00,395629.0,5.75,0
N2391,2025-09-02 15:51:00,417554.0,8.75,0
N2392,2025-09-02 15:52:00,141965.0,16.91,0
N2393,2025-09-02 15:53:00,168709.0,63.77,0
N2394,2025-09-02 15:54:00,68777.0,5.23,0
N2395,2025-09-02 15:55:00,547081.0,43.78,0
N2396,2025-09-02 15:56:00,424934.0,63.04,0
N2397,2025-09-02 15:57:00,18784.0,9.79,0
N2398,2025-09-02 15:58:00,71304.0,58.56,0
N2399,2025-09-02 15:59:00,77126.0,8.31,0
N2400,2025-09-02 16:00:00,17746.0,11.91,0
N2401,2025-09-02 16:01:00,202884.0,18.25,0
N2402,2025-09-02 16:02:00,190482.0,50.23,0
N2403,2025-09-02 16:03:00,978867.0,26.92,0
N2404,2025-09-02 16:04:00,40547.0,84.43,0
N2405,2025-09-02 16:05:00,62481.0,7.77,0
N2406,2025-09-02 16:06:00,143716.0,1.41,0
N2407,2025-09-02 16:07:00,95151.0,15.38,0
N2408,2025-09-02 16:08:00,206062.0,11.11,0
N2409,2025-09-02 16:09:00,71040.0,74.34,0
N2410,2025-09-02 16:10:00,60313.0,5.27,0
N2411,2025-09-02 16:11:00,153322.0,20.76,0
N2412,2025-09-02 16:12:00,972717.0,38.85,0
N2413,2025-09-02 16:13:00,90049.0,115.85,0
N2414,2025-09-02 16:14:00,96324.0,20.31,0
N2415,2025-09-02 16:15:00,352099.0,26.5,0
N2416,2025-09-02 16:16:00,817775.0,21.15,0
N2417,2025-09-02 16:17:00,49419.0,16.17,0
N2418,2025-09-02 16:18:00,903031.0,45.68,0
N2419,2025-09-02 16:19:00,742143.0,30.38,0
N2420,2025-09-02 16:20:00,52485.0,4.6,0
N2421,2025-09-02 16:21:00,82608.0,26.35,0
N2422,2025-09-02 16:22:00,139605.0,56.46,0
N2423,2025-09-02 16:23:00,45017.0,12.43,0
N2424,2025-09-02 16:24:00,25101.0,36.65,0
N2425,2025-09-02 16:25:00,198934.0,4.47,0
N2426,2025-09-02 16:26:00,172337.0,9.75,0
N2427,2025-09-02 16:27:00,235843.0,28.94,0
N2428,2025-09-02 16:28:00,134240.0,57.73,0
N2429,2025-09-02 16:29:00,38812.0,9.23,0
N2430,2025-09-02 16:30:00,126062.0,22.62,0
N2431,2025-09-02 16:31:00,127766.0,16.2,0
N2432,2025-09-02 16:32:00,142918.0,45.85,0
N2433,2025-09-02 16:33:00,141566.0,15.64,0
N2434,2025-09-02 16:34:00,41556.0,27.03,0
N2435,2025-09-02 16:35:00,276233.0,37.5,0
N2436,2025-09-02 16:36:00,310593.0,9.51,0
N2437,2025-09-02 16:37:00,129228.0,78.0,0
N2438,2025-09-02 16:38:00,74517.0,1.4,0
N2439,2025-09-02 16:39:00,71361.0,100.0,0
N2440,2025-09-02 16:40:00,581082.0,55.85,0
N2441,2025-09-02 16:41:00,526499.0,21.86,0
N2442,2025-09-02 16:42:00,278592.0,13.54,0
N2443,2025-09-02 16:43:00,81053.0,5.64,0
N2444,2025-09-02 16:44:00,12136.0,106.03,0
N2445,2025-09-02 16:45:00,289473.0,29.17,0
N2446,2025-09-02 16:46:00,39259.0,3.58,0
N2447,2025-09-02 16:47:00,27102.0,49.86,0
N2448,2025-09-02 16:48:00,66374.0,13.4,0
N2449,2025-09-02 16:49:00,411446.0,8.28,0
N2450,2025-09-02 16:50:00,496349.0,39.1,0
N2451,2025-09-02 16:51:00,422321.0,5.03,0
N2452,2025-09-02 16:52:00,399816.0,8.96,0
N2453,2025-09-02 16:53:00,36498.0,15.49,0
N2454,2025-09-02 16:54:00,44241.0,11.67,0
N2455,2025-09-02 16:55:00,112111.0,44.55,0
N2456,2025-09-02 16:56:00,171744.0,3.56,0
N2457,2025-09-02 16:57:00,190806.0,20.8,0
N2458,2025-09-02 16:58:00,79584.0,2.16,0
N2459,2025-09-02 16:59:00,61690.0,8.31,0
N2460,2025-09-02 17:00:00,171605.0,23.25,0
N2461,2025-09-02 17:01:00,141691.0,8.44,0
N2462,2025-09-02 17:02:00,49698.0,1.19,0
N2463,2025-09-02 17:03:00,54105.0,45.44,0
N2464,2025-09-02 17:04:00,165264.0,24.3,0
N2465,2025-09-02 17:05:00,448519.0,43.72,0
N2466,2025-09-02 17:06:00,774521.0,54.51,0
N2467,2025-09-02 17:07:00,212239.0,0.4,0
N2468,2025-09-02 17:08:00,58485.0,45.47,0
N2469,2025-09-02 17:09:00,1312106.0,6.55,0
N2470,2025-09-02 17:10:00,610071.0,18.87,0
N2471,2025-09-02 17:11:00,172979.0,12.56,0
N2472,2025-09-02 17:12:00,312960.0,14.06,0
N2473,2025-09-02 17:13:00,35982.0,59.36,0
N2474,2025-09-02 17:14:00,924638.0,23.88,0
N2475,2025-09-02 17:15:00,66918.0,35.08,0
N2476,2025-09-02 17:16:00,95579.0,173.22,0
N2477,2025-09-02 17:17:00,179869.0,18.45,0
N2478,2025-09-02 17:18:00,509655.0,17.0,0
N2479,2025-09-02 17:19:00,259428.0,50.56,0
N2480,2025-09-02 17:20:00,706979.0,18.96,0
N2481,2025-09-02 17:21:00,234767.0,69.63,0
N2482,2025-09-02 17:22:00,170631.0,416.32,0
