cif,tran_datetime,tran_amount_equal,gap_minutes,target
N3572,2025-09-03 11:32:00,85921.0,15.03,0
N3573,2025-09-03 11:33:00,36207.0,26.54,0
N3574,2025-09-03 11:34:00,87898.0,34.64,0
N3575,2025-09-03 11:35:00,103206.0,23.57,0
N3576,2025-09-03 11:36:00,75524.0,96.09,0
N3577,2025-09-03 11:37:00,36290.0,42.4,0
N3578,2025-09-03 11:38:00,69263.0,9.12,0
N3579,2025-09-03 11:39:00,37119.0,8.41,0
N3580,2025-09-03 11:40:00,13030.0,6.28,0
N3581,2025-09-03 11:41:00,44041.0,23.88,0
N3582,2025-09-03 11:42:00,29354.0,18.96,0
N3583,2025-09-03 11:43:00,100785.0,112.9,0
N3584,2025-09-03 11:44:00,117685.0,60.58,0
N3585,2025-09-03 11:45:00,12406.0,34.13,0
N3586,2025-09-03 11:46:00,91717.0,124.19,0
N3587,2025-09-03 11:47:00,109469.0,8.63,0
N3588,2025-09-03 11:48:00,48500.0,50.88,0
N3589,2025-09-03 11:49:00,55726.0,195.4,0
N3590,2025-09-03 11:50:00,787883.0,67.71,0
N3591,2025-09-03 11:51:00,66380.0,11.75,0
N3592,2025-09-03 11:52:00,47051.0,238.26,0
N3593,2025-09-03 11:53:00,125146.0,20.03,0
N3594,2025-09-03 11:54:00,41356.0,27.66,0
N3595,2025-09-03 11:55:00,76826.0,31.74,0
N3596,2025-09-03 11:56:00,464726.0,60.32,0
N3597,2025-09-03 11:57:00,17111.0,41.13,0
N3598,2025-09-03 11:58:00,33316.0,31.31,0
N3599,2025-09-03 11:59:00,51834.0,17.33,0
N3600,2025-09-03 12:00:00,52911.0,7.84,0
N3601,2025-09-03 12:01:00,313152.0,27.18,0
N3602,2025-09-03 12:02:00,50036.0,135.57,0
N3603,2025-09-03 12:03:00,21918.0,42.51,0
N3604,2025-09-03 12:04:00,74297.0,9.19,0
N3605,2025-09-03 12:05:00,232848.0,24.4,0
N3606,2025-09-03 12:06:00,30837.0,119.22,0
N3607,2025-09-03 12:07:00,13923.0,69.5,0
N3608,2025-09-03 12:08:00,102210.0,53.57,0
N3609,2025-09-03 12:09:00,109631.0,28.37,0
N3610,2025-09-03 12:10:00,86603.0,12.37,0
N3611,2025-09-03 12:11:00,136362.0,69.21,0
N3612,2025-09-03 12:12:00,56223.0,38.99,0
N3613,2025-09-03 12:13:00,31697.0,22.34,0
N3614,2025-09-03 12:14:00,20462.0,20.69,0
N3615,2025-09-03 12:15:00,91200.0,32.89,0
N3616,2025-09-03 12:16:00,182969.0,24.2,0
N3617,2025-09-03 12:17:00,61355.0,18.01,0
N3618,2025-09-03 12:18:00,44052.0,8.13,0
N3619,2025-09-03 12:19:00,40997.0,793.33,0
N3620,2025-09-03 12:20:00,272669.0,5.83,0
N3621,2025-09-03 12:21:00,83967.0,104.88,0
N3622,2025-09-03 12:22:00,78641.0,152.13,0
N3623,2025-09-03 12:23:00,161954.0,54.64,0
N3624,2025-09-03 12:24:00,475221.0,105.05,0
N3625,2025-09-03 12:25:00,200708.0,26.22,0
N3626,2025-09-03 12:26:00,100154.0,17.67,0
N3627,2025-09-03 12:27:00,204501.0,8.99,0
N3628,2025-09-03 12:28:00,97569.0,20.88,0
N3629,2025-09-03 12:29:00,72399.0,19.43,0
N3630,2025-09-03 12:30:00,191432.0,48.7,0
N3631,2025-09-03 12:31:00,84252.0,34.24,0
N3632,2025-09-03 12:32:00,236334.0,161.72,0
N3633,2025-09-03 12:33:00,157460.0,59.07,0
N3634,2025-09-03 12:34:00,167803.0,30.78,0
N3635,2025-09-03 12:35:00,124645.0,5.34,0
N3636,2025-09-03 12:36:00,83909.0,40.98,0
N3637,2025-09-03 12:37:00,140017.0,38.92,0
N3638,2025-09-03 12:38:00,168276.0,12.51,0
N3639,2025-09-03 12:39:00,42578.0,6.39,0
N3640,2025-09-03 12:40:00,198500.0,14.71,0
N3641,2025-09-03 12:41:00,18711.0,120.38,0
N3642,2025-09-03 12:42:00,94362.0,26.57,0
N3643,2025-09-03 12:43:00,73209.0,29.77,0
N3644,2025-09-03 12:44:00,39564.0,3.79,0
N3645,2025-09-03 12:45:00,95034.0,33.93,0
N3646,2025-09-03 12:46:00,75274.0,98.89,0
N3647,2025-09-03 12:47:00,103862.0,108.29,0
N3648,2025-09-03 12:48:00,56913.0,80.83,0
N3649,2025-09-03 12:49:00,167041.0,44.67,0
N3650,2025-09-03 12:50:00,219906.0,35.77,0
N3651,2025-09-03 12:51:00,125359.0,6.53,0
N3652,2025-09-03 12:52:00,55998.0,54.1,0
N3653,2025-09-03 12:53:00,84109.0,196.84,0
N3654,2025-09-03 12:54:00,47936.0,49.36,0
N3655,2025-09-03 12:55:00,59963.0,47.25,0
N3656,2025-09-03 12:56:00,22174.0,28.8,0
N3657,2025-09-03 12:57:00,29278.0,101.29,0
N3658,2025-09-03 12:58:00,57398.0,38.73,0
N3659,2025-09-03 12:59:00,63769.0,55.64,0
N3660,2025-09-03 13:00:00,114582.0,59.01,0
N3661,2025-09-03 13:01:00,73527.0,9.95,0
N3662,2025-09-03 13:02:00,14609.0,76.44,0
N3663,2025-09-03 13:03:00,21399.0,19.73,0
N3664,2025-09-03 13:04:00,343145.0,7.74,0
N3665,2025-09-03 13:05:00,53282.0,22.7,0
N3666,2025-09-03 13:06:00,269609.0,39.33,0
N3667,2025-09-03 13:07:00,28533.0,11.51,0
N3668,2025-09-03 13:08:00,83474.0,131.2,0
N3669,2025-09-03 13:09:00,144981.0,33.9,0
N3670,2025-09-03 13:10:00,11619.0,17.12,0
N3671,2025-09-03 13:11:00,36286.0,8.96,0
N3672,2025-09-03 13:12:00,97304.0,22.38,0
N3673,2025-09-03 13:13:00,16852.0,90.3,0
N3674,2025-09-03 13:14:00,58456.0,25.0,0
N3675,2025-09-03 13:15:00,32674.0,50.96,0
N3676,2025-09-03 13:16:00,95345.0,22.67,0
N3677,2025-09-03 13:17:00,60321.0,6.66,0
N3678,2025-09-03 13:18:00,78153.0,16.73,0
N3679,2025-09-03 13:19:00,118140.0,21.48,0
N3680,2025-09-03 13:20:00,96731.0,330.99,0
N3681,2025-09-03 13:21:00,202304.0,195.82,0
N3682,2025-09-03 13:22:00,271588.0,58.56,0
N3683,2025-09-03 13:23:00,328970.0,12.44,0
N3684,2025-09-03 13:24:00,57984.0,3.37,0
N3685,2025-09-03 13:25:00,26697.0,13.57,0
N3686,2025-09-03 13:26:00,129862.0,24.46,0
N3687,2025-09-03 13:27:00,159204.0,271.09,0
N3688,2025-09-03 13:28:00,45949.0,10.91,0
N3689,2025-09-03 13:29:00,231788.0,16.49,0
N3690,2025-09-03 13:30:00,15193.0,23.51,0
N3691,2025-09-03 13:31:00,171894.0,21.11,0
N3692,2025-09-03 13:32:00,48045.0,167.54,0
N3693,2025-09-03 13:33:00,19200.0,23.21,0
N3694,2025-09-03 13:34:00,13175.0,53.14,0
N3695,2025-09-03 13:35:00,22254.0,131.88,0
N3696,2025-09-03 13:36:00,535712.0,38.04,0
N3697,2025-09-03 13:37:00,57984.0,23.2,0
N3698,2025-09-03 13:38:00,568527.0,131.05,0
N3699,2025-09-03 13:39:00,137971.0,24.12,0
N3700,2025-09-03 13:40:00,111491.0,17.63,0
N3701,2025-09-03 13:41:00,154276.0,18.41,0
N3702,2025-09-03 13:42:00,25000.0,44.66,0
N3703,2025-09-03 13:43:00,136820.0,134.41,0
N3704,2025-09-03 13:44:00,176474.0,22.83,0
N3705,2025-09-03 13:45:00,72437.0,33.96,0
N3706,2025-09-03 13:46:00,179365.0,96.94,0
N3707,2025-09-03 13:47:00,34993.0,24.76,0
N3708,2025-09-03 13:48:00,44543.0,137.76,0
N3709,2025-09-03 13:49:00,735202.0,82.77,0
N3710,2025-09-03 13:50:00,72488.0,76.92,0
N3711,2025-09-03 13:51:00,8885.0,36.09,0
N3712,2025-09-03 13:52:00,304070.0,16.43,0
N3713,2025-09-03 13:53:00,103269.0,36.88,0
N3714,2025-09-03 13:54:00,87086.0,16.83,0
N3715,2025-09-03 13:55:00,204830.0,35.27,0
N3716,2025-09-03 13:56:00,76833.0,27.16,0
N3717,2025-09-03 13:57:00,79170.0,141.47,0
N3718,2025-09-03 13:58:00,70966.0,49.5,0
N3719,2025-09-03 13:59:00,64885.0,306.64,0
N3720,2025-09-03 14:00:00,54613.0,22.1,0
N3721,2025-09-03 14:01:00,61353.0,50.07,0
N3722,2025-09-03 14:02:00,16041.0,31.86,0
N3723,2025-09-03 14:03:00,31622.0,43.87,0
N3724,2025-09-03 14:04:00,84372.0,23.06,0
N3725,2025-09-03 14:05:00,43086.0,381.73,0
N3726,2025-09-03 14:06:00,33414.0,21.38,0
N3727,2025-09-03 14:07:00,143140.0,7.78,0
N3728,2025-09-03 14:08:00,102718.0,81.58,0
N3729,2025-09-03 14:09:00,160006.0,58.19,0
N3730,2025-09-03 14:10:00,20792.0,210.11,0
N3731,2025-09-03 14:11:00,100456.0,26.77,0
N3732,2025-09-03 14:12:00,60204.0,202.02,0
N3733,2025-09-03 14:13:00,146882.0,173.61,0
N3734,2025-09-03 14:14:00,33146.0,16.24,0
N3735,2025-09-03 14:15:00,38580.0,29.59,0
N3736,2025-09-03 14:16:00,47779.0,26.43,0
N3737,2025-09-03 14:17:00,116535.0,578.58,0
N3738,2025-09-03 14:18:00,73516.0,134.79,0
N3739,2025-09-03 14:19:00,117177.0,28.24,0
N3740,2025-09-03 14:20:00,79502.0,47.26,0
N3741,2025-09-03 14:21:00,143948.0,58.78,0
N3742,2025-09-03 14:22:00,30387.0,43.09,0
N3743,2025-09-03 14:23:00,198951.0,6.21,0
N3744,2025-09-03 14:24:00,25713.0,15.64,0
N3745,2025-09-03 14:25:00,49701.0,4.73,0
N3746,2025-09-03 14:26:00,14103.0,7.21,0
N3747,2025-09-03 14:27:00,23805.0,87.21,0
N3748,2025-09-03 14:28:00,39489.0,24.45,0
N3749,2025-09-03 14:29:00,546292.0,33.16,0
N3750,2025-09-03 14:30:00,176071.0,143.79,0
N3751,2025-09-03 14:31:00,213522.0,37.5,0
N3752,2025-09-03 14:32:00,133714.0,180.25,0
N3753,2025-09-03 14:33:00,37305.0,36.69,0
N3754,2025-09-03 14:34:00,43561.0,61.69,0
N3755,2025-09-03 14:35:00,88452.0,14.25,0
N3756,2025-09-03 14:36:00,361672.0,18.35,0
N3757,2025-09-03 14:37:00,64968.0,100.14,0
N3758,2025-09-03 14:38:00,32034.0,46.92,0
N3759,2025-09-03 14:39:00,225923.0,88.24,0
N3760,2025-09-03 14:40:00,18008.0,135.82,0
N3761,2025-09-03 14:41:00,34742.0,127.81,0
N3762,2025-09-03 14:42:00,240022.0,31.86,0
N3763,2025-09-03 14:43:00,106897.0,144.1,0
N3764,2025-09-03 14:44:00,30723.0,118.2,0
N3765,2025-09-03 14:45:00,34960.0,28.99,0
N3766,2025-09-03 14:46:00,57616.0,9.38,0
N3767,2025-09-03 14:47:00,173743.0,19.27,0
N3768,2025-09-03 14:48:00,120321.0,90.68,0
N3769,2025-09-03 14:49:00,158620.0,45.42,0
N3770,2025-09-03 14:50:00,68619.0,14.75,0
N3771,2025-09-03 14:51:00,108044.0,112.71,0
N3772,2025-09-03 14:52:00,28227.0,45.38,0
N3773,2025-09-03 14:53:00,42865.0,37.48,0
N3774,2025-09-03 14:54:00,187390.0,81.43,0
N3775,2025-09-03 14:55:00,107723.0,22.82,0
N3776,2025-09-03 14:56:00,80731.0,31.83,0
N3777,2025-09-03 14:57:00,93149.0,31.66,0
N3778,2025-09-03 14:58:00,231274.0,74.75,0
N3779,2025-09-03 14:59:00,197777.0,60.9,0
N3780,2025-09-03 15:00:00,34308.0,7.65,0
N3781,2025-09-03 15:01:00,170683.0,60.85,0
N3782,2025-09-03 15:02:00,104009.0,83.37,0
N3783,2025-09-03 15:03:00,23503.0,18.53,0
N3784,2025-09-03 15:04:00,174118.0,225.05,0
N3785,2025-09-03 15:05:00,324645.0,25.17,0
N3786,2025-09-03 15:06:00,144777.0,25.87,0
N3787,2025-09-03 15:07:00,108024.0,13.21,0
N3788,2025-09-03 15:08:00,148282.0,22.15,0
N3789,2025-09-03 15:09:00,21549.0,81.92,0
N3790,2025-09-03 15:10:00,353064.0,37.76,0
N3791,2025-09-03 15:11:00,38592.0,1.99,0
N3792,2025-09-03 15:12:00,91419.0,29.25,0
N3793,2025-09-03 15:13:00,94624.0,12.43,0
N3794,2025-09-03 15:14:00,227810.0,70.08,0
N3795,2025-09-03 15:15:00,60798.0,105.96,0
N3796,2025-09-03 15:16:00,13682.0,35.86,0
N3797,2025-09-03 15:17:00,29868.0,56.91,0
N3798,2025-09-03 15:18:00,895474.0,6.02,0
N3799,2025-09-03 15:19:00,39120.0,51.62,0
N3800,2025-09-03 15:20:00,22150.0,18.8,0
N3801,2025-09-03 15:21:00,16763.0,121.88,0
N3802,2025-09-03 15:22:00,94238.0,80.03,0
N3803,2025-09-03 15:23:00,175779.0,37.37,0
N3804,2025-09-03 15:24:00,20614.0,65.3,0
N3805,2025-09-03 15:25:00,44765.0,54.3,0
N3806,2025-09-03 15:26:00,20308.0,23.86,0
N3807,2025-09-03 15:27:00,81474.0,17.79,0
N3808,2025-09-03 15:28:00,31894.0,177.55,0
N3809,2025-09-03 15:29:00,49711.0,11.19,0
N3810,2025-09-03 15:30:00,281387.0,126.41,0
N3811,2025-09-03 15:31:00,137675.0,31.04,0
N3812,2025-09-03 15:32:00,181936.0,42.11,0
N3813,2025-09-03 15:33:00,18419.0,26.13,0
N3814,2025-09-03 15:34:00,67186.0,17.94,0
N3815,2025-09-03 15:35:00,293901.0,79.94,0
N3816,2025-09-03 15:36:00,71559.0,99.28,0
N3817,2025-09-03 15:37:00,113689.0,40.13,0
N3818,2025-09-03 15:38:00,316299.0,29.74,0
N3819,2025-09-03 15:39:00,140199.0,10.33,0
N3820,2025-09-03 15:40:00,23261.0,6.76,0
N3821,2025-09-03 15:41:00,45650.0,24.69,0
N3822,2025-09-03 15:42:00,66603.0,127.63,0
N3823,2025-09-03 15:43:00,34496.0,643.38,0
N3824,2025-09-03 15:44:00,101926.0,32.06,0
N3825,2025-09-03 15:45:00,87418.0,23.48,0
N3826,2025-09-03 15:46:00,30950.0,3.32,0
N3827,2025-09-03 15:47:00,191193.0,30.79,0
N3828,2025-09-03 15:48:00,140548.0,131.22,0
N3829,2025-09-03 15:49:00,86474.0,14.35,0
N3830,2025-09-03 15:50:00,516402.0,6.43,0
N3831,2025-09-03 15:51:00,34630.0,96.01,0
N3832,2025-09-03 15:52:00,60687.0,11.81,0
N3833,2025-09-03 15:53:00,81624.0,31.89,0
N3834,2025-09-03 15:54:00,252589.0,49.55,0
N3835,2025-09-03 15:55:00,96560.0,16.01,0
N3836,2025-09-03 15:56:00,158991.0,34.32,0
N3837,2025-09-03 15:57:00,104197.0,8.14,0
N3838,2025-09-03 15:58:00,34007.0,7.2,0
N3839,2025-09-03 15:59:00,115086.0,180.28,0
N3840,2025-09-03 16:00:00,152729.0,111.29,0
N3841,2025-09-03 16:01:00,195591.0,50.22,0
N3842,2025-09-03 16:02:00,95633.0,34.77,0
N3843,2025-09-03 16:03:00,30358.0,18.51,0
N3844,2025-09-03 16:04:00,41810.0,50.08,0
N3845,2025-09-03 16:05:00,43276.0,35.54,0
N3846,2025-09-03 16:06:00,41861.0,37.41,0
N3847,2025-09-03 16:07:00,62319.0,25.77,0
N3848,2025-09-03 16:08:00,109710.0,15.56,0
N3849,2025-09-03 16:09:00,26005.0,37.86,0
N3850,2025-09-03 16:10:00,47125.0,25.64,0
N3851,2025-09-03 16:11:00,67871.0,13.97,0
N3852,2025-09-03 16:12:00,467791.0,45.21,0
N3853,2025-09-03 16:13:00,39082.0,36.21,0
N3854,2025-09-03 16:14:00,104666.0,4.81,0
N3855,2025-09-03 16:15:00,70031.0,32.01,0
N3856,2025-09-03 16:16:00,82490.0,356.26,0
N3857,2025-09-03 16:17:00,58827.0,6.2,0
N3858,2025-09-03 16:18:00,132325.0,18.34,0
N3859,2025-09-03 16:19:00,374029.0,8.83,0
N3860,2025-09-03 16:20:00,93842.0,77.79,0
N3861,2025-09-03 16:21:00,65147.0,25.78,0
N3862,2025-09-03 16:22:00,396649.0,37.19,0
N3863,2025-09-03 16:23:00,367667.0,18.0,0
N3864,2025-09-03 16:24:00,35721.0,12.64,0
N3865,2025-09-03 16:25:00,22788.0,15.8,0
N3866,2025-09-03 16:26:00,62133.0,25.42,0
N3867,2025-09-03 16:27:00,72243.0,104.73,0
N3868,2025-09-03 16:28:00,103389.0,5.94,0
N3869,2025-09-03 16:29:00,59335.0,54.89,0
N3870,2025-09-03 16:30:00,143540.0,176.71,0
N3871,2025-09-03 16:31:00,773593.0,166.46,0
N3872,2025-09-03 16:32:00,5953.0,47.85,0
N3873,2025-09-03 16:33:00,58637.0,15.79,0
N3874,2025-09-03 16:34:00,19608.0,94.91,0
N3875,2025-09-03 16:35:00,39391.0,242.75,0
N3876,2025-09-03 16:36:00,175894.0,102.78,0
N3877,2025-09-03 16:37:00,90678.0,9.75,0
N3878,2025-09-03 16:38:00,51094.0,18.8,0
N3879,2025-09-03 16:39:00,71416.0,19.09,0
N3880,2025-09-03 16:40:00,110441.0,123.03,0
N3881,2025-09-03 16:41:00,161793.0,9.58,0
N3882,2025-09-03 16:42:00,8489.0,286.82,0
N3883,2025-09-03 16:43:00,47769.0,173.1,0
N3884,2025-09-03 16:44:00,53184.0,18.44,0
N3885,2025-09-03 16:45:00,123710.0,19.64,0
N3886,2025-09-03 16:46:00,34993.0,35.85,0
N3887,2025-09-03 16:47:00,380728.0,14.59,0
N3888,2025-09-03 16:48:00,58277.0,83.7,0
N3889,2025-09-03 16:49:00,201084.0,54.91,0
N3890,2025-09-03 16:50:00,95053.0,60.47,0
N3891,2025-09-03 16:51:00,253384.0,358.37,0
N3892,2025-09-03 16:52:00,356335.0,91.09,0
N3893,2025-09-03 16:53:00,22723.0,8.9,0
N3894,2025-09-03 16:54:00,77781.0,52.16,0
N3895,2025-09-03 16:55:00,57837.0,232.01,0
N3896,2025-09-03 16:56:00,165251.0,20.44,0
N3897,2025-09-03 16:57:00,169010.0,23.51,0
N3898,2025-09-03 16:58:00,163513.0,23.55,0
N3899,2025-09-03 16:59:00,349103.0,21.6,0
N3900,2025-09-03 17:00:00,19457.0,89.53,0
N3901,2025-09-03 17:01:00,101032.0,34.15,0
N3902,2025-09-03 17:02:00,75607.0,11.74,0
N3903,2025-09-03 17:03:00,484264.0,19.18,0
N3904,2025-09-03 17:04:00,71939.0,24.8,0
N3905,2025-09-03 17:05:00,192915.0,12.58,0
N3906,2025-09-03 17:06:00,93889.0,75.76,0
N3907,2025-09-03 17:07:00,152892.0,13.18,0
N3908,2025-09-03 17:08:00,19676.0,99.04,0
N3909,2025-09-03 17:09:00,146973.0,118.98,0
N3910,2025-09-03 17:10:00,217360.0,17.32,0
N3911,2025-09-03 17:11:00,22737.0,15.05,0
N3912,2025-09-03 17:12:00,140879.0,100.68,0
N3913,2025-09-03 17:13:00,60486.0,281.07,0
N3914,2025-09-03 17:14:00,132178.0,127.71,0
N3915,2025-09-03 17:15:00,109419.0,37.31,0
N3916,2025-09-03 17:16:00,33806.0,69.2,0
N3917,2025-09-03 17:17:00,167499.0,289.9,0
N3918,2025-09-03 17:18:00,147432.0,17.05,0
N3919,2025-09-03 17:19:00,45116.0,15.73,0
N3920,2025-09-03 17:20:00,241609.0,145.18,0
N3921,2025-09-03 17:21:00,160993.0,73.42,0
N3922,2025-09-03 17:22:00,592826.0,28.22,0
N3923,2025-09-03 17:23:00,279938.0,67.28,0
N3924,2025-09-03 17:24:00,40732.0,19.57,0
N3925,2025-09-03 17:25:00,63621.0,8.22,0
N3926,2025-09-03 17:26:00,77471.0,18.0,0
N3927,2025-09-03 17:27:00,39881.0,41.98,0
N3928,2025-09-03 17:28:00,365167.0,73.24,0
N3929,2025-09-03 17:29:00,148406.0,45.05,0
N3930,2025-09-03 17:30:00,112857.0,79.03,0
N3931,2025-09-03 17:31:00,349791.0,37.99,0
N3932,2025-09-03 17:32:00,162050.0,63.75,0
N3933,2025-09-03 17:33:00,104396.0,32.88,0
N3934,2025-09-03 17:34:00,106750.0,39.2,0
N3935,2025-09-03 17:35:00,89563.0,21.15,0
N3936,2025-09-03 17:36:00,118160.0,31.82,0
N3937,2025-09-03 17:37:00,15733.0,8.67,0
N3938,2025-09-03 17:38:00,40865.0,172.26,0
N3939,2025-09-03 17:39:00,49154.0,131.15,0
N3940,2025-09-03 17:40:00,46329.0,52.45,0
N3941,2025-09-03 17:41:00,67576.0,10.13,0
N3942,2025-09-03 17:42:00,70173.0,65.54,0
N3943,2025-09-03 17:43:00,22772.0,66.61,0
N3944,2025-09-03 17:44:00,128206.0,588.53,0
N3945,2025-09-03 17:45:00,51298.0,86.38,0
N3946,2025-09-03 17:46:00,69746.0,32.75,0
N3947,2025-09-03 17:47:00,36451.0,19.25,0
N3948,2025-09-03 17:48:00,129282.0,36.56,0
N3949,2025-09-03 17:49:00,30789.0,22.32,0
N3950,2025-09-03 17:50:00,17437.0,165.75,0
N3951,2025-09-03 17:51:00,238908.0,100.97,0
N3952,2025-09-03 17:52:00,118537.0,14.99,0
N3953,2025-09-03 17:53:00,281488.0,17.59,0
N3954,2025-09-03 17:54:00,127203.0,52.97,0
N3955,2025-09-03 17:55:00,64897.0,203.21,0
N3956,2025-09-03 17:56:00,74307.0,33.68,0
N3957,2025-09-03 17:57:00,185248.0,40.37,0
N3958,2025-09-03 17:58:00,57750.0,5.48,0
N3959,2025-09-03 17:59:00,130857.0,27.31,0
N3960,2025-09-03 18:00:00,41140.0,14.65,0
N3961,2025-09-03 18:01:00,50754.0,2.75,0
N3962,2025-09-03 18:02:00,100847.0,20.86,0
N3963,2025-09-03 18:03:00,89971.0,5.46,0
N3964,2025-09-03 18:04:00,95151.0,19.72,0
N3965,2025-09-03 18:05:00,19868.0,27.89,0
N3966,2025-09-03 18:06:00,130375.0,38.26,0
N3967,2025-09-03 18:07:00,71170.0,3.6,0
N3968,2025-09-03 18:08:00,56286.0,71.97,0
N3969,2025-09-03 18:09:00,117569.0,83.68,0
N3970,2025-09-03 18:10:00,28283.0,9.77,0
N3971,2025-09-03 18:11:00,103576.0,19.38,0
N3972,2025-09-03 18:12:00,37692.0,51.78,0
N3973,2025-09-03 18:13:00,125320.0,57.21,0
N3974,2025-09-03 18:14:00,86168.0,8.78,0
N3975,2025-09-03 18:15:00,136612.0,86.78,0
N3976,2025-09-03 18:16:00,33486.0,23.77,0
N3977,2025-09-03 18:17:00,37059.0,47.39,0
N3978,2025-09-03 18:18:00,135745.0,4.8,0
N3979,2025-09-03 18:19:00,105880.0,122.16,0
N3980,2025-09-03 18:20:00,238146.0,9.17,0
N3981,2025-09-03 18:21:00,71340.0,28.08,0
N3982,2025-09-03 18:22:00,105894.0,197.61,0
N3983,2025-09-03 18:23:00,34975.0,32.19,0
N3984,2025-09-03 18:24:00,43310.0,26.8,0
N3985,2025-09-03 18:25:00,31356.0,42.04,0
N3986,2025-09-03 18:26:00,98128.0,44.03,0
N3987,2025-09-03 18:27:00,88712.0,84.63,0
N3988,2025-09-03 18:28:00,55948.0,5.2,0
N3989,2025-09-03 18:29:00,483093.0,7.61,0
N3990,2025-09-03 18:30:00,26546.0,98.15,0
N3991,2025-09-03 18:31:00,16002.0,46.72,0
N3992,2025-09-03 18:32:00,59722.0,26.24,0
N3993,2025-09-03 18:33:00,28822.0,14.52,0
N3994,2025-09-03 18:34:00,19701.0,146.17,0
N3995,2025-09-03 18:35:00,87467.0,33.39,0
N3996,2025-09-03 18:36:00,43295.0,281.11,0
N3997,2025-09-03 18:37:00,60251.0,34.49,0
N3998,2025-09-03 18:38:00,14355.0,18.65,0
N3999,2025-09-03 18:39:00,9516.0,14.64,0
N4000,2025-09-03 18:40:00,213140.0,92.28,0
N4001,2025-09-03 18:41:00,131716.0,89.19,0
N4002,2025-09-03 18:42:00,42001.0,14.9,0
N4003,2025-09-03 18:43:00,53204.0,112.53,0
N4004,2025-09-03 18:44:00,145495.0,110.1,0
N4005,2025-09-03 18:45:00,49691.0,18.2,0
N4006,2025-09-03 18:46:00,23523.0,37.23,0
N4007,2025-09-03 18:47:00,156348.0,126.9,0
N4008,2025-09-03 18:48:00,62736.0,78.51,0
N4009,2025-09-03 18:49:00,55816.0,106.87,0
N4010,2025-09-03 18:50:00,73129.0,10.47,0
N4011,2025-09-03 18:51:00,30995.0,19.86,0
N4012,2025-09-03 18:52:00,11243.0,29.6,0
N4013,2025-09-03 18:53:00,169767.0,50.47,0
N4014,2025-09-03 18:54:00,21517.0,33.07,0
N4015,2025-09-03 18:55:00,53133.0,44.07,0
N4016,2025-09-03 18:56:00,142835.0,43.3,0
N4017,2025-09-03 18:57:00,80519.0,78.75,0
N4018,2025-09-03 18:58:00,143549.0,57.95,0
N4019,2025-09-03 18:59:00,572240.0,17.73,0
N4020,2025-09-03 19:00:00,73758.0,86.17,0
N4021,2025-09-03 19:01:00,156263.0,69.75,0
N4022,2025-09-03 19:02:00,56722.0,84.84,0
N4023,2025-09-03 19:03:00,96517.0,18.74,0
N4024,2025-09-03 19:04:00,42770.0,6.55,0
N4025,2025-09-03 19:05:00,43339.0,64.25,0
N4026,2025-09-03 19:06:00,14162.0,19.57,0
N4027,2025-09-03 19:07:00,100651.0,8.66,0
N4028,2025-09-03 19:08:00,59788.0,19.26,0
N4029,2025-09-03 19:09:00,144749.0,84.21,0
N4030,2025-09-03 19:10:00,21212.0,78.49,0
N4031,2025-09-03 19:11:00,188742.0,141.4,0
N4032,2025-09-03 19:12:00,125132.0,72.54,0
N4033,2025-09-03 19:13:00,170393.0,29.29,0
N4034,2025-09-03 19:14:00,120555.0,60.13,0
N4035,2025-09-03 19:15:00,135253.0,31.43,0
N4036,2025-09-03 19:16:00,231350.0,9.34,0
N4037,2025-09-03 19:17:00,161359.0,122.06,0
N4038,2025-09-03 19:18:00,220818.0,24.6,0
N4039,2025-09-03 19:19:00,27145.0,215.16,0
N4040,2025-09-03 19:20:00,88431.0,99.32,0
N4041,2025-09-03 19:21:00,229356.0,9.03,0
N4042,2025-09-03 19:22:00,28910.0,66.58,0
N4043,2025-09-03 19:23:00,191180.0,39.36,0
N4044,2025-09-03 19:24:00,25136.0,38.12,0
N4045,2025-09-03 19:25:00,71141.0,17.78,0
N4046,2025-09-03 19:26:00,197246.0,43.42,0
N4047,2025-09-03 19:27:00,53039.0,223.48,0
N4048,2025-09-03 19:28:00,31927.0,16.84,0
N4049,2025-09-03 19:29:00,97829.0,9.56,0
N4050,2025-09-03 19:30:00,46672.0,29.91,0
N4051,2025-09-03 19:31:00,279863.0,81.82,0
N4052,2025-09-03 19:32:00,47739.0,42.37,0
N4053,2025-09-03 19:33:00,178693.0,42.42,0
N4054,2025-09-03 19:34:00,78117.0,65.61,0
N4055,2025-09-03 19:35:00,24545.0,31.81,0
N4056,2025-09-03 19:36:00,111725.0,44.46,0
N4057,2025-09-03 19:37:00,56825.0,25.67,0
N4058,2025-09-03 19:38:00,171062.0,102.16,0
N4059,2025-09-03 19:39:00,57603.0,240.19,0
N4060,2025-09-03 19:40:00,24423.0,1.8,0
N4061,2025-09-03 19:41:00,27659.0,34.28,0
N4062,2025-09-03 19:42:00,27239.0,106.24,0
N4063,2025-09-03 19:43:00,259577.0,16.21,0
N4064,2025-09-03 19:44:00,96124.0,175.77,0
N4065,2025-09-03 19:45:00,130328.0,15.34,0
N4066,2025-09-03 19:46:00,206166.0,28.22,0
N4067,2025-09-03 19:47:00,72100.0,291.89,0
N4068,2025-09-03 19:48:00,167367.0,54.68,0
N4069,2025-09-03 19:49:00,183420.0,18.03,0
N4070,2025-09-03 19:50:00,82827.0,56.24,0
